Match type,Region,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start,last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Avg. CPC,competition_x_is_exact,competition_x_is_phrase,competition_x_is_broad,bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,Conv. value,Clicks,EPC
Broad match,USA,Thursday,0,1,0,25,50.0,43.333333333333336,36.666666666666664,25.0,3.9999999999999996,88.0,5.96,15.94,9.48,0.0,0.0,88.0,-0.9048005,0.08451529,-0.07490813,-0.32395953,0.077380784,0.1945735,-0.0056696283,-0.048922975,0.11431275,-0.065518335,0.0,7,0.0
Broad match,B,Sunday,1,11,0,92,10.0,6.666666666666667,8.333333333333334,-100.0,-1.428571428571428,97.0,5.27,12.02,0.36,0.0,0.0,97.0,-0.8419911,0.09405592,0.016696027,-0.35377502,0.36511332,0.031028645,0.053654745,-0.12667674,-0.001717742,-0.05974572,0.0,1,0.0
Phrase match,C,Saturday,1,12,0,44,10.0,20.0,16.0,0.0,3.0000000000000013,88.0,4.34,11.78,0.32,0.0,88.0,0.0,-0.90898854,-0.12718704,-0.22703624,0.22028287,-0.04122848,0.14654316,0.042950604,0.112733215,-0.13189043,0.04868282,0.0,1,0.0
Phrase match,USA,Tuesday,0,1,0,34,110.0,30.0,23.333333333333332,-33.33333333333333,2.857142857142856,92.0,5.16,15.95,4.52,0.0,92.0,0.0,-0.85731226,-0.031624664,-0.3029987,0.16048956,0.16563746,-0.1553492,0.21321203,-0.069516174,-0.17425492,0.11926726,0.0,1,0.0
Exact match,USA,Friday,0,1,0,10,880.0,4733.333333333333,7900.0,0.0,-794.2857142857144,80.0,4.81,13.33,2.28,80.0,0.0,0.0,-0.9022731,0.40434077,-0.027070574,-0.027104585,-0.04468361,0.10392434,-0.042078514,0.009840618,0.0690102,0.03895656,0.0,1,0.0
Exact match,A,Friday,0,7,1,87,50.0,26.666666666666668,28.333333333333332,100.0,0.28571428571428437,92.0,6.62,30.09,19.08,92.0,0.0,0.0,-0.798748,-0.44620466,0.054916356,-0.36944106,-0.036471285,-0.0901068,-0.09518444,0.057799112,0.03915082,-0.0041851564,0.0,2,0.0
Phrase match,USA,Saturday,1,10,0,107,30.0,26.666666666666668,15.0,0.0,7.1428571428571415,93.0,5.68,15.38,1.36,0.0,93.0,0.0,-0.76816547,-0.47438452,0.05192475,-0.3144966,0.1662755,0.153312,0.1432114,-0.07168552,0.07891435,-0.015774392,0.0,3,0.0
Broad match,USA,Monday,0,8,0,49,320.0,323.3333333333333,308.3333333333333,21.875,27.714285714285715,57.0,3.16,10.71,5.49,0.0,0.0,57.0,-0.7822442,0.5093535,0.24218735,-0.05517231,0.1064206,-0.082061,-0.07879232,0.1723811,-0.06985812,-0.0899521,0.0,2,0.0
Exact match,USA,Monday,0,2,0,217,90.0,53.333333333333336,55.0,75.0,0.2857142857142901,70.0,4.17,29.75,8.43,70.0,0.0,0.0,-0.7588807,-0.010428435,-0.035718568,0.08418732,0.042163167,-0.5910384,-0.02361037,0.121862516,0.21701756,0.044937864,0.0,2,0.0
Phrase match,B,Tuesday,0,11,0,76,2400.0,770.0,902.5,-18.055555555555554,-241.00000000000043,89.0,4.82,14.67,1.35,0.0,89.0,0.0,-0.8563575,-0.36090052,-0.20641176,-0.08721848,0.088751145,0.2568922,0.05794692,-0.044441033,-0.052496135,0.06504335,0.0,1,0.0
Exact match,A,Friday,0,7,0,80,880.0,1106.6666666666667,1013.3333333333334,60.0,91.42857142857136,84.0,2.8,8.32,2.51,84.0,0.0,0.0,-0.9142036,-0.19395994,-0.12651962,0.0009201052,-0.28519648,-0.068121724,0.09499706,0.09174237,0.060365137,0.05950286,0.0,1,0.0
Phrase match,C,Sunday,1,12,0,50,30.0,90.0,82.0,-36.36363636363637,4.0000000000000036,94.0,6.51,16.04,0.2,0.0,94.0,0.0,-0.8745607,0.45093387,0.03716099,-0.060712785,0.0066776513,0.07064054,-0.03969984,0.14177087,0.0027217215,-0.0042533376,0.0,2,0.0
Exact match,USA,Monday,0,3,0,210,40.0,50.0,40.0,-42.857142857142854,5.714285714285716,87.0,3.22,10.38,15.39,87.0,0.0,0.0,-0.8903785,-0.04550422,0.13202338,0.32216498,0.12422718,-0.0062851524,-0.16079961,-0.07734003,0.05587347,0.18303889,0.0,1,0.0
Broad match,USA,Thursday,0,11,0,95,20.0,10.0,10.0,0.0,-2.3737566748886996e-15,35.0,3.81,14.11,4.91,0.0,0.0,35.0,-0.90268445,0.3918075,0.04967085,-0.0076598655,-0.025231732,0.05226331,-0.09014706,0.13100111,0.017233595,-0.012998304,0.0,5,0.0
Broad match,B,Saturday,1,11,0,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,-0.8175422,0.050402407,0.17429712,-0.41868722,0.25495476,0.06712134,-0.08668139,-0.10401919,0.18709326,0.023686627,0.0,1,0.0
Exact match,USA,Tuesday,0,8,0,55,140.0,183.33333333333334,190.0,-19.047619047619047,-1.1428571428571488,83.0,4.17,14.99,30.06,83.0,0.0,0.0,-0.70305336,-0.18113448,0.51736104,0.29299313,0.20721897,-0.013856932,0.047423225,-0.12976518,-0.21024461,0.11391434,0.0,1,0.0
Exact match,C,Wednesday,0,1,0,19,90.0,163.33333333333334,186.66666666666666,-47.61904761904761,-23.99999999999999,80.0,6.34,22.72,0.62,80.0,0.0,0.0,-0.85684127,-0.21845795,-0.15520018,-0.11552582,-0.34067073,-0.19110656,-0.05198222,0.13585432,-0.080935985,-0.019456562,0.0,2,0.0
Phrase match,USA,Saturday,1,12,0,44,880.0,920.0,904.0,13.636363636363635,24.00000000000003,80.0,8.52,38.89,7.86,0.0,80.0,0.0,-0.71138155,-0.12080967,-0.07350798,0.16755264,0.2895131,-0.5852683,0.058681145,-0.06629053,0.096470945,-0.048605677,0.0,4,0.0
Broad match,USA,Wednesday,0,11,0,75,10.0,6.666666666666667,7.5,0.0,0.999999999999998,33.0,0.0,0.0,5.59,0.0,0.0,33.0,-0.92217237,0.34501824,-0.08460283,-0.05831535,-0.013991112,0.11299075,-0.02751387,0.025269616,0.062209886,-0.042118,0.0,10,0.0
Exact match,B,Saturday,1,6,0,93,110.0,130.0,125.0,0.0,4.285714285714288,86.0,4.88,20.92,1.02,86.0,0.0,0.0,-0.8766873,0.3356876,0.074343055,-0.20200188,-0.2608235,0.0025626617,0.03181466,0.052949816,-0.02063194,0.0111612575,0.0,1,0.0
Broad match,USA,Wednesday,0,1,0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38,0.0,0.0,0.0,-0.74526215,0.44104588,0.060153354,-0.0014971796,0.31532508,-0.3348134,0.08552831,-0.16527824,0.012759637,0.010839185,0.0,8,0.0
Broad match,USA,Friday,0,12,0,66,20.0,10.0,10.0,0.0,-3.24316903706033e-16,35.0,3.81,14.11,7.63,0.0,0.0,35.0,-0.90268445,0.3918075,0.04967085,-0.0076598655,-0.025231732,0.05226331,-0.09014706,0.13100111,0.017233595,-0.012998304,0.0,7,0.0
Broad match,A,Thursday,0,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,-0.8175422,0.050402407,0.17429712,-0.41868722,0.25495476,0.06712134,-0.08668139,-0.10401919,0.18709326,0.023686627,2358.0,4,589.5
Broad match,B,Wednesday,0,12,0,47,10.0,10.0,10.0,0.0,0.0,100.0,0.0,0.0,0.42,0.0,0.0,100.0,-0.8092449,0.36710018,-0.31328717,0.015747942,0.06739202,-0.1609234,0.17473084,-0.19219719,0.09924266,-0.06485039,0.0,4,0.0
Exact match,USA,Thursday,0,1,0,25,8100.0,12266.666666666666,24150.0,-33.108108108108105,-6237.142857142855,78.0,3.74,13.2,4.55,78.0,0.0,0.0,-0.89922076,-0.23309001,-0.276791,0.103950225,-0.11251609,-0.072584055,-0.121404864,0.1269498,-0.0026515354,-0.029348094,0.0,2,0.0
Broad match,A,Friday,0,12,0,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.0,-0.8175422,0.050402407,0.17429712,-0.41868722,0.25495476,0.06712134,-0.08668139,-0.10401919,0.18709326,0.023686627,0.0,1,0.0
Phrase match,USA,Thursday,0,2,0,4,2400.0,2133.3333333333335,1866.6666666666667,52.63157894736842,211.42857142857142,85.0,4.18,13.29,6.67,0.0,85.0,0.0,-0.85978556,-0.16931146,-0.2551698,0.14974703,-0.04708421,-0.0136145605,-0.16266118,0.3143448,-0.12551397,-0.033753976,1603.69,3,534.5633333333334
Phrase match,C,Thursday,0,12,0,53,320.0,2840.0,1918.0,-86.66666666666667,518.0,64.0,2.34,6.2,0.31,0.0,64.0,0.0,-0.92618227,0.36755332,-0.013600151,-0.0022537243,-0.028163558,0.0038094432,-0.0038611386,0.03587499,0.05433628,-0.042882755,0.0,1,0.0
Broad match,B,Wednesday,0,12,0,54,10.0,20.0,21.666666666666668,-66.66666666666666,-0.8571428571428579,71.0,6.18,13.07,0.48,0.0,0.0,71.0,-0.7502887,0.021803664,0.22608626,-0.61155033,-0.018834295,0.04112883,0.079301335,-0.0001064511,0.029913358,-0.047463454,0.0,1,0.0
Broad match,USA,Saturday,1,1,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,0.0,0.0,-0.8175422,0.050402407,0.17429712,-0.41868722,0.25495476,0.06712134,-0.08668139,-0.10401919,0.18709326,0.023686627,0.0,4,0.0
Phrase match,C,Tuesday,0,11,0,76,880.0,10666.666666666666,9650.0,-75.67567567567568,1419.999999999998,80.0,4.81,13.33,0.37,0.0,80.0,0.0,-0.8976268,0.38959363,-0.101265095,-0.046576805,-0.010493872,0.17169696,-0.0138876885,-0.016313346,-0.0020330648,-0.0023835998,0.0,2,0.0
Phrase match,USA,Wednesday,0,10,0,110,30.0,26.666666666666668,15.0,0.0,7.1428571428571415,93.0,5.68,15.38,1.07,0.0,93.0,0.0,-0.76816547,-0.47438452,0.05192475,-0.3144966,0.1662755,0.153312,0.1432114,-0.07168552,0.07891435,-0.015774392,0.0,1,0.0
Broad match,USA,Monday,0,12,0,70,20.0,26.666666666666668,26.666666666666668,-33.33333333333333,-1.1428571428571432,62.0,1.88,6.47,1.39,0.0,0.0,62.0,-0.4652787,-0.31303203,0.08518586,-0.411065,-0.589188,-0.07220814,0.13434274,-0.23878485,0.054711603,-0.28085515,800.0,77,10.38961038961039
Broad match,USA,Monday,0,12,0,56,50.0,70.0,62.0,28.57142857142857,10.000000000000005,67.0,5.0,13.97,2.59,0.0,0.0,67.0,-0.8535487,0.39322186,-0.2152002,-0.008989994,0.124145895,-0.1358814,0.14381914,-0.10016546,-0.019195976,-0.07401129,0.0,3,0.0
Phrase match,USA,Wednesday,0,11,0,82,390.0,213.33333333333334,202.5,23.809523809523807,30.99999999999996,64.0,3.28,9.96,11.41,0.0,64.0,0.0,-0.6723873,-0.13397309,0.3049668,0.17619291,-0.09288057,-0.1843371,-0.5608217,-0.08459448,0.114186965,-0.16904137,0.0,1,0.0
Broad match,USA,Wednesday,0,12,0,47,880.0,1526.6666666666667,1713.3333333333333,-32.30769230769231,-182.8571428571428,80.0,4.81,13.33,1.39,0.0,0.0,80.0,-0.8976268,0.38959363,-0.101265095,-0.046576805,-0.010493872,0.17169696,-0.0138876885,-0.016313346,-0.0020330648,-0.0023835998,0.0,1,0.0
Exact match,A,Sunday,1,1,0,15,320.0,103.33333333333333,93.33333333333333,142.85714285714286,9.71428571428571,90.0,4.37,13.32,2.31,90.0,0.0,0.0,-0.90681326,-0.11861312,-0.27502805,0.18736835,-0.030312255,0.13912211,0.01793076,0.020724876,-0.11884602,0.13313213,0.0,1,0.0
Broad match,B,Sunday,1,12,0,43,10.0,10.0,10.0,0.0,0.0,100.0,0.0,0.0,0.21,0.0,0.0,100.0,-0.8092449,0.36710018,-0.31328717,0.015747942,0.06739202,-0.1609234,0.17473084,-0.19219719,0.09924266,-0.06485039,0.0,1,0.0
Exact match,USA,Wednesday,0,8,0,54,40.0,70.0,60.0,40.0,3.9999999999999942,77.0,3.18,7.74,7.99,77.0,0.0,0.0,-0.8888701,0.3962387,-0.018568953,-0.043382164,-0.08931684,-0.04570466,-0.05931695,0.11126278,0.15375637,0.032749835,0.0,3,0.0
Phrase match,USA,Friday,0,3,0,199,1600.0,1700.0,1256.6666666666667,0.0,226.8571428571428,88.0,4.0,12.65,9.08,0.0,88.0,0.0,-0.9284576,-0.12338971,-0.21699543,0.21056151,-0.056184717,0.106688954,0.0394658,-0.067668945,-0.004854815,0.10304732,0.0,2,0.0
Phrase match,B,Friday,0,2,0,3,8100.0,7300.0,7000.0,50.0,479.9999999999996,85.0,4.18,13.54,0.7,0.0,85.0,0.0,-0.77187246,-0.4979816,-0.0072373496,-0.21164195,0.24711579,0.040689487,-0.17922606,0.08048019,0.09761124,0.02310076,0.0,1,0.0
Exact match,A,Tuesday,0,8,0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,0.0,0.0,0.0,-0.8175422,0.050402407,0.17429712,-0.41868722,0.25495476,0.06712134,-0.08668139,-0.10401919,0.18709326,0.023686627,0.0,1,0.0
Phrase match,A,Thursday,0,11,0,81,8100.0,26566.666666666668,30050.0,-70.12345679012346,-7180.00000000001,78.0,3.74,13.2,2.37,0.0,78.0,0.0,-0.89922076,-0.23309001,-0.276791,0.103950225,-0.11251609,-0.072584055,-0.121404864,0.1269498,-0.0026515354,-0.029348094,0.0,3,0.0
Broad match,USA,Sunday,1,12,0,57,50.0,50.0,60.0,0.0,-5.14285714285714,88.0,5.96,15.94,1.44,0.0,0.0,88.0,-0.9048005,0.08451529,-0.07490813,-0.32395953,0.077380784,0.1945735,-0.0056696283,-0.048922975,0.11431275,-0.065518335,0.0,2,0.0
Phrase match,B,Sunday,1,1,0,36,1600.0,1206.6666666666667,901.6666666666666,90.0,237.99999999999991,88.0,4.0,12.65,1.19,0.0,88.0,0.0,-0.9284576,-0.12338971,-0.21699543,0.21056151,-0.056184717,0.106688954,0.0394658,-0.067668945,-0.004854815,0.10304732,0.0,3,0.0
Phrase match,C,Tuesday,0,11,0,83,10.0,16.666666666666668,15.0,0.0,3.9999999999999982,88.0,4.34,11.78,0.45,0.0,88.0,0.0,-0.90898854,-0.12718704,-0.22703624,0.22028287,-0.04122848,0.14654316,0.042950604,0.112733215,-0.13189043,0.04868282,0.0,8,0.0
Exact match,USA,Monday,0,6,0,105,1000.0,906.6666666666666,770.0,0.0,86.28571428571425,59.0,4.15,12.75,5.32,59.0,0.0,0.0,-0.88609064,-0.12263939,-0.115055405,0.17972717,-0.13889998,0.16334452,-0.16914833,-0.27014324,0.019028625,-0.079612225,0.0,1,0.0
Phrase match,A,Wednesday,0,12,0,40,10.0,10.0,11.666666666666666,0.0,-0.8571428571428561,51.0,4.64,14.89,1.34,0.0,51.0,0.0,-0.83805835,-0.08068177,-0.34719166,0.13806958,0.1312182,-0.14793527,0.28366524,-0.08517886,-0.13945492,-0.072603114,0.0,6,0.0
Broad match,USA,Monday,0,9,0,0,70.0,30.0,16.666666666666668,50.0,6.857142857142855,81.0,4.2,13.54,3.97,0.0,0.0,81.0,-0.9184349,-0.010444866,-0.011791658,0.15241581,-0.16858043,-0.13117926,0.07150321,0.11923465,0.1815036,0.18734486,0.0,1,0.0
Broad match,B,Monday,0,12,0,63,10.0,20.0,21.666666666666668,-66.66666666666666,-0.8571428571428579,71.0,6.18,13.07,0.34,0.0,0.0,71.0,-0.7502887,0.021803664,0.22608626,-0.61155033,-0.018834295,0.04112883,0.079301335,-0.0001064511,0.029913358,-0.047463454,0.0,3,0.0
Phrase match,A,Thursday,0,1,0,39,9900.0,6600.0,6400.0,0.0,102.8571428571427,71.0,3.57,11.25,3.63,0.0,71.0,0.0,-0.91757745,-0.18289874,-0.046809375,0.1662612,0.11286512,-0.12799539,-0.16662343,0.0042069624,0.15047182,0.12337624,0.0,8,0.0
Broad match,USA,Monday,0,11,0,91,50.0,43.333333333333336,56.666666666666664,-40.0,-6.857142857142855,67.0,5.0,13.97,1.31,0.0,0.0,67.0,-0.8535487,0.39322186,-0.2152002,-0.008989994,0.124145895,-0.1358814,0.14381914,-0.10016546,-0.019195976,-0.07401129,0.0,3,0.0
Broad match,A,Monday,0,11,1,91,50.0,56.666666666666664,55.0,40.0,5.999999999999984,67.0,5.0,13.97,1.68,0.0,0.0,67.0,-0.8535487,0.39322186,-0.2152002,-0.008989994,0.124145895,-0.1358814,0.14381914,-0.10016546,-0.019195976,-0.07401129,0.0,4,0.0
Broad match,USA,Thursday,0,8,0,32,320.0,323.3333333333333,308.3333333333333,21.875,27.714285714285715,57.0,3.16,10.71,3.27,0.0,0.0,57.0,-0.7822442,0.5093535,0.24218735,-0.05517231,0.1064206,-0.082061,-0.07879232,0.1723811,-0.06985812,-0.0899521,0.0,16,0.0
Broad match,C,Saturday,1,2,0,219,50.0,66.66666666666667,50.0,120.0,13.142857142857139,88.0,5.96,15.94,1.45,0.0,0.0,88.0,-0.9048005,0.08451529,-0.07490813,-0.32395953,0.077380784,0.1945735,-0.0056696283,-0.048922975,0.11431275,-0.065518335,0.0,6,0.0
Broad match,USA,Tuesday,0,11,0,83,20.0,10.0,10.0,0.0,-2.3737566748886996e-15,35.0,3.81,14.11,6.66,0.0,0.0,35.0,-0.90268445,0.3918075,0.04967085,-0.0076598655,-0.025231732,0.05226331,-0.09014706,0.13100111,0.017233595,-0.012998304,0.0,13,0.0
Phrase match,B,Tuesday,0,1,0,34,8100.0,12266.666666666666,24150.0,-33.108108108108105,-6237.142857142855,78.0,3.74,13.2,0.55,0.0,78.0,0.0,-0.89922076,-0.23309001,-0.276791,0.103950225,-0.11251609,-0.072584055,-0.121404864,0.1269498,-0.0026515354,-0.029348094,0.0,7,0.0
Exact match,B,Tuesday,0,8,0,34,2400.0,3600.0,3250.0,0.0,180.0000000000001,85.0,4.18,13.29,1.72,85.0,0.0,0.0,-0.85978556,-0.16931146,-0.2551698,0.14974703,-0.04708421,-0.0136145605,-0.16266118,0.3143448,-0.12551397,-0.033753976,0.0,1,0.0
Broad match,A,Wednesday,0,10,0,103,20.0,36.666666666666664,30.0,-40.0,4.0,35.0,3.81,14.11,0.6,0.0,0.0,35.0,-0.90268445,0.3918075,0.04967085,-0.0076598655,-0.025231732,0.05226331,-0.09014706,0.13100111,0.017233595,-0.012998304,0.0,3,0.0
Phrase match,USA,Wednesday,0,2,0,5,10.0,13.333333333333334,16.666666666666668,0.0,-1.7142857142857133,94.0,6.24,20.12,17.82,0.0,94.0,0.0,-0.8660836,0.35686338,0.06701868,-0.20440228,-0.27387127,0.015276083,0.01996831,0.0058584586,0.0002780766,0.024572898,0.0,1,0.0
Exact match,B,Tuesday,0,11,0,76,30.0,90.0,85.0,22.22222222222222,13.999999999999984,94.0,6.51,16.04,0.45,94.0,0.0,0.0,-0.8745607,0.45093387,0.03716099,-0.060712785,0.0066776513,0.07064054,-0.03969984,0.14177087,0.0027217215,-0.0042533376,0.0,1,0.0
Phrase match,A,Wednesday,0,11,0,82,880.0,10666.666666666666,9650.0,-75.67567567567568,1419.999999999998,80.0,4.81,13.33,2.35,0.0,80.0,0.0,-0.9022731,0.40434077,-0.027070574,-0.027104585,-0.04468361,0.10392434,-0.042078514,0.009840618,0.0690102,0.03895656,0.0,1,0.0
Broad match,USA,Tuesday,0,10,0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,-0.74526215,0.44104588,0.060153354,-0.0014971796,0.31532508,-0.3348134,0.08552831,-0.16527824,0.012759637,0.010839185,0.0,7,0.0
Phrase match,A,Monday,0,11,1,91,880.0,880.0,880.0,0.0,-2.734567689471782e-13,80.0,8.52,38.89,1.8,0.0,80.0,0.0,-0.71138155,-0.12080967,-0.07350798,0.16755264,0.2895131,-0.5852683,0.058681145,-0.06629053,0.096470945,-0.048605677,0.0,1,0.0
Phrase match,USA,Friday,0,6,0,101,10.0,16.666666666666668,16.666666666666668,0.0,1.7142857142857135,51.0,4.64,14.89,7.83,0.0,51.0,0.0,-0.83805835,-0.08068177,-0.34719166,0.13806958,0.1312182,-0.14793527,0.28366524,-0.08517886,-0.13945492,-0.072603114,0.0,19,0.0
Broad match,A,Monday,0,12,0,42,10.0,10.0,8.0,0.0,1.0000000000000007,33.0,0.0,0.0,1.7,0.0,0.0,33.0,-0.92217237,0.34501824,-0.08460283,-0.05831535,-0.013991112,0.11299075,-0.02751387,0.025269616,0.062209886,-0.042118,0.0,4,0.0
Phrase match,B,Monday,0,1,0,14,90.0,163.33333333333334,186.66666666666666,-47.61904761904761,-23.99999999999999,80.0,6.34,22.72,0.77,0.0,80.0,0.0,-0.85684127,-0.21845795,-0.15520018,-0.11552582,-0.34067073,-0.19110656,-0.05198222,0.13585432,-0.080935985,-0.019456562,0.0,1,0.0
Broad match,USA,Tuesday,0,8,0,48,480.0,596.6666666666666,538.3333333333334,50.0,37.42857142857138,56.0,3.13,9.16,5.72,0.0,0.0,56.0,-0.89803255,-0.13573188,0.061539162,0.06657218,-0.06715081,-0.25520322,0.006749168,-0.0067575066,0.26348567,0.16655837,0.0,1,0.0
Exact match,USA,Monday,0,12,0,49,90.0,163.33333333333334,202.0,23.52941176470588,-19.000000000000007,80.0,6.34,22.72,8.7,80.0,0.0,0.0,-0.85684127,-0.21845795,-0.15520018,-0.11552582,-0.34067073,-0.19110656,-0.05198222,0.13585432,-0.080935985,-0.019456562,0.0,1,0.0
Broad match,B,Friday,0,7,0,80,260.0,396.6666666666667,360.0,-18.75,18.857142857142858,69.0,3.04,8.98,0.9,0.0,0.0,69.0,-0.59123814,0.00013018493,-0.11539691,0.10774664,-0.23324749,0.16835502,-0.37715843,-0.55640596,0.16104145,-0.2549378,0.0,10,0.0
Phrase match,B,Saturday,1,12,0,65,10.0,10.0,10.0,0.0,-3.24316903706033e-16,51.0,4.64,14.89,0.79,0.0,51.0,0.0,-0.83805835,-0.08068177,-0.34719166,0.13806958,0.1312182,-0.14793527,0.28366524,-0.08517886,-0.13945492,-0.072603114,0.0,1,0.0
Broad match,B,Saturday,1,11,0,72,20.0,26.666666666666668,30.0,0.0,-1.7142857142857157,62.0,1.88,6.47,0.33,0.0,0.0,62.0,-0.4652787,-0.31303203,0.08518586,-0.411065,-0.589188,-0.07220814,0.13434274,-0.23878485,0.054711603,-0.28085515,0.0,4,0.0
Exact match,C,Wednesday,0,12,0,68,880.0,10666.666666666666,8600.0,-18.51851851851852,-340.0000000000007,80.0,4.81,13.33,1.92,80.0,0.0,0.0,-0.9022731,0.40434077,-0.027070574,-0.027104585,-0.04468361,0.10392434,-0.042078514,0.009840618,0.0690102,0.03895656,0.0,2,0.0
Exact match,USA,Wednesday,0,2,0,215,70.0,180.0,180.0,-63.63636363636363,-45.71428571428571,86.0,5.66,26.82,30.58,86.0,0.0,0.0,-0.8025453,-0.42958352,0.088617556,-0.36591458,-0.10541282,0.03560675,0.098589964,-0.0350562,-0.03910782,0.06909771,0.0,4,0.0
Phrase match,USA,Sunday,1,11,0,85,390.0,213.33333333333334,202.5,23.809523809523807,30.99999999999996,64.0,3.28,9.96,2.93,0.0,64.0,0.0,-0.70229524,-0.1592141,0.2508891,0.20197664,-0.111562885,-0.15659219,-0.5331855,-0.05016263,0.14585052,-0.18069167,0.0,2,0.0
Broad match,A,Saturday,1,11,0,86,50.0,56.666666666666664,55.0,40.0,5.999999999999984,67.0,5.0,13.97,1.93,0.0,0.0,67.0,-0.8535487,0.39322186,-0.2152002,-0.008989994,0.124145895,-0.1358814,0.14381914,-0.10016546,-0.019195976,-0.07401129,0.0,4,0.0
Phrase match,USA,Monday,0,3,0,210,10.0,16.666666666666668,16.666666666666668,-50.0,-0.5714285714285706,50.0,0.0,0.0,33.89,0.0,50.0,0.0,-0.8845134,0.38759318,-0.08371361,-0.042519916,-0.08755364,0.1043408,-0.018248267,-0.06194654,0.17932956,0.060905512,0.0,1,0.0
Broad match,USA,Sunday,1,1,0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24,0.0,0.0,0.0,-0.8175422,0.050402407,0.17429712,-0.41868722,0.25495476,0.06712134,-0.08668139,-0.10401919,0.18709326,0.023686627,0.0,4,0.0
Exact match,USA,Monday,0,2,0,0,2400.0,2733.3333333333335,2433.3333333333335,131.57894736842107,342.85714285714255,83.0,6.68,24.85,10.73,83.0,0.0,0.0,-0.85061014,-0.12652305,0.10586461,-0.09430632,-0.39983216,-0.12901376,0.13112679,0.06365051,-0.04061945,0.2023545,0.0,2,0.0
Broad match,USA,Tuesday,0,12,0,62,10.0,10.0,10.0,0.0,0.0,100.0,0.0,0.0,2.4,0.0,0.0,100.0,-0.8092449,0.36710018,-0.31328717,0.015747942,0.06739202,-0.1609234,0.17473084,-0.19219719,0.09924266,-0.06485039,400.0,1,400.0
Exact match,B,Wednesday,0,11,0,82,10.0,26.666666666666668,22.5,-33.33333333333333,2.9999999999999956,74.0,8.2,18.93,0.52,74.0,0.0,0.0,-0.73928726,-0.4312187,0.012242813,-0.27417773,0.3643264,0.19331484,-0.10628197,0.046073414,0.03445167,0.08643849,0.0,1,0.0
Broad match,A,Friday,0,1,0,24,20.0,10.0,10.0,0.0,0.0,35.0,3.81,14.11,0.95,0.0,0.0,35.0,-0.90268445,0.3918075,0.04967085,-0.0076598655,-0.025231732,0.05226331,-0.09014706,0.13100111,0.017233595,-0.012998304,0.0,2,0.0
Phrase match,USA,Monday,0,2,0,0,40.0,33.333333333333336,28.333333333333332,33.33333333333333,3.7142857142857144,68.0,9.63,29.08,13.49,0.0,68.0,0.0,-0.76208746,-0.19958912,0.22314249,0.24764283,-0.07360151,0.18429159,0.3112261,-0.06302846,0.3460642,-0.09106079,0.0,1,0.0
Broad match,A,Tuesday,0,10,0,118,880.0,2066.6666666666665,2150.0,26.31578947368421,-42.85714285714278,80.0,4.81,13.33,4.33,0.0,0.0,80.0,-0.8976268,0.38959363,-0.101265095,-0.046576805,-0.010493872,0.17169696,-0.0138876885,-0.016313346,-0.0020330648,-0.0023835998,0.0,1,0.0
Broad match,USA,Monday,0,11,0,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,-0.74526215,0.44104588,0.060153354,-0.0014971796,0.31532508,-0.3348134,0.08552831,-0.16527824,0.012759637,0.010839185,200.0,9,22.22222222222222
Broad match,A,Sunday,1,12,0,43,880.0,1526.6666666666667,1713.3333333333333,-32.30769230769231,-182.8571428571428,80.0,4.81,13.33,1.02,0.0,0.0,80.0,-0.8976268,0.38959363,-0.101265095,-0.046576805,-0.010493872,0.17169696,-0.0138876885,-0.016313346,-0.0020330648,-0.0023835998,0.0,2,0.0
Broad match,C,Sunday,1,11,0,92,20.0,10.0,10.0,0.0,-2.3737566748886996e-15,35.0,3.81,14.11,0.49,0.0,0.0,35.0,-0.90268445,0.3918075,0.04967085,-0.0076598655,-0.025231732,0.05226331,-0.09014706,0.13100111,0.017233595,-0.012998304,0.0,20,0.0
Broad match,A,Tuesday,0,12,0,55,50.0,50.0,60.0,0.0,-5.14285714285714,88.0,5.96,15.94,1.07,0.0,0.0,88.0,-0.9048005,0.08451529,-0.07490813,-0.32395953,0.077380784,0.1945735,-0.0056696283,-0.048922975,0.11431275,-0.065518335,0.0,1,0.0
Exact match,C,Saturday,1,11,0,86,8100.0,26566.666666666668,30050.0,-70.12345679012346,-7180.00000000001,78.0,3.74,13.2,0.86,78.0,0.0,0.0,-0.89922076,-0.23309001,-0.276791,0.103950225,-0.11251609,-0.072584055,-0.121404864,0.1269498,-0.0026515354,-0.029348094,0.0,2,0.0
