Day,Search keyword,Search keyword match type,Campaign,Clicks,Currency code,Cost
2020-08-21,harvard leadership training,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),5,USD,9.34
2020-08-21,Stanford leadership courses,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),4,USD,6.59
2020-08-21,Dale Carnegie Leadership training,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),1,USD,0.83
2020-08-21,leadership course cornell,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),1,USD,1.41
2020-08-21,organizational strategy,Phrase match,Lifetime Campaign - Organizational Strategy  - US (Run 1),2,USD,5.00
2020-08-21,organizational strategy,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),1,USD,2.09
2020-08-21,organizational strategies,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),1,USD,1.27
2020-08-21,soft skills,Phrase match,Lifetime Campaign - Organizational Strategy  - C (Run 1),1,USD,0.24
2020-08-21,leadership skills,Phrase match,Lifetime Campaign - Organizational Strategy  - C (Run 1),1,USD,0.14
2020-08-21,organizational strategy,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),2,USD,0.29
2020-08-21,organizational strategy certificate,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),1,USD,0.27
2020-08-21,online leadership program,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),2,USD,0.58
2020-08-21,online leadership certificate,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),1,USD,0.43
2020-08-21,online leadership course,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),1,USD,0.38
2020-08-21,online business strategy course,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),2,USD,0.56
2020-08-21,management training,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),12,USD,3.06
2020-08-21,leadership skills,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),1,USD,0.26
2020-08-21,management skills,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),1,USD,0.13
2020-08-21,leadership classes,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),3,USD,0.77
2020-08-21,leadership course online,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),1,USD,0.60
2020-08-21,mit leadership program,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),1,USD,0.18
2020-08-21,leadership development program,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),3,USD,1.85
2020-08-21,online leadership program,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,0.32
2020-08-21,online leadership certificate,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,1.10
2020-08-21,management training,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),8,USD,8.81
2020-08-21,leadership training,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,0.69
2020-08-21,leadership skills,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),3,USD,1.33
2020-08-21,team building skills,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,0.31
2020-08-21,strategic management training,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,0.64
2020-08-21,strategic planning training,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,0.96
2020-08-21,mit leadership program,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,0.77
2020-08-21, +management +training,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,0.73
2020-08-21,organizational strategy,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),2,USD,0.08
2020-08-21,leadership development program,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.34
2020-08-21,online leadership program,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),2,USD,0.85
2020-08-21,online leadership certificate,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),4,USD,2.40
2020-08-21,online leadership course,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.38
2020-08-21,online business strategy course,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),2,USD,0.80
2020-08-21,online team building course,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.15
2020-08-21,engineering manager training,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.17
2020-08-21,management training,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),20,USD,8.76
2020-08-21,leadership development,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.14
2020-08-21,leadership training,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),2,USD,0.77
2020-08-21,leadership skills,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),4,USD,1.03
2020-08-21,management skills,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),3,USD,0.88
2020-08-21,leadership seminars,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.18
2020-08-21,leadership classes,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),2,USD,0.68
2020-08-21,business strategy training,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.20
2020-08-21,strategic management training,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),2,USD,0.08
2020-08-21,technical leadership,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),2,USD,0.25
2020-08-21,leadership course online,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.95
2020-08-21,leadership courses near me,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.47
2020-08-21,corporate strategy training,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.34
2020-08-21,strategic management skills,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.43
2020-08-21,management skills,Phrase match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,0.30
2020-08-21,leadership training,Phrase match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,0.37
2020-08-21,technical leadership,Phrase match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,0.61
2020-08-21,management skills,Exact match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.17
2020-08-21,Stanford leadership courses,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.47
2020-08-21,Dale Carnegie Leadership training,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.26
2020-08-21, +management +skills,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.11
2020-08-21, +leadership +course +online,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.44
2020-08-22,leadership development program,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),1,USD,0.64
2020-08-22,online leadership certificate,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),1,USD,1.82
2020-08-22,engineering leadership development,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),2,USD,3.56
2020-08-22,engineering manager training,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),1,USD,1.64
2020-08-22,management training,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),14,USD,27.27
2020-08-22,leadership training,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),2,USD,3.84
2020-08-22,executive leadership training,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),1,USD,1.47
2020-08-22,leadership seminars,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),1,USD,0.48
2020-08-22,leadership classes,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),4,USD,3.92
2020-08-22,strategic management training,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),1,USD,0.91
2020-08-22,strategic planning training,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),3,USD,4.21
2020-08-22,leadership course online,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),4,USD,5.81
2020-08-22,corporate strategy training,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),1,USD,0.96
2020-08-22,leading effective teams,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),1,USD,0.84
2020-08-22,mit sloan leadership,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),9,USD,15.19
2020-08-22,mit leadership program,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),13,USD,18.98
2020-08-22,mit leadership program,Exact match,Lifetime Campaign - Organizational Strategy  - US (Run 1),2,USD,2.69
2020-08-22,harvard leadership training,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),2,USD,2.39
2020-08-22,Stanford leadership courses,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),10,USD,20.05
2020-08-22,leadership course cornell,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),1,USD,1.73
2020-08-22,what is organizational strategy,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),1,USD,2.29
2020-08-22,organizational strategies,Broad match,Lifetime Campaign - Organizational Strategy  - US (Run 1),1,USD,2.86
2020-08-22,types of leadership training,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),2,USD,0.42
2020-08-22,soft skills,Phrase match,Lifetime Campaign - Organizational Strategy  - C (Run 1),2,USD,0.27
2020-08-22,what is organizational strategy,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),1,USD,0.15
2020-08-22,organizational strategy certificate,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),1,USD,0.31
2020-08-22,online leadership certificate,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),2,USD,0.77
2020-08-22,online leadership course,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),1,USD,0.27
2020-08-22,management training,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),4,USD,0.99
2020-08-22,leadership skills,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),1,USD,0.24
2020-08-22,leadership development program,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),2,USD,0.26
2020-08-22,leadership seminars,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),2,USD,0.63
2020-08-22,leadership classes,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),1,USD,0.42
2020-08-22,strategic planning training,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),1,USD,0.21
2020-08-22, +leadership +certificate,Broad match,Lifetime Campaign - Organizational Strategy  - C (Run 1),1,USD,0.42
2020-08-22,online leadership program,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,3.66
2020-08-22,online leadership course,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,0.75
2020-08-22,online business strategy course,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),2,USD,2.03
2020-08-22,technical leadership certificate,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,1.27
2020-08-22,management training,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),10,USD,9.67
2020-08-22,leadership development,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),2,USD,1.80
2020-08-22,leadership skills,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),2,USD,1.07
2020-08-22,executive leadership training,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,0.40
2020-08-22,management skills,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),2,USD,1.12
2020-08-22,business strategy training,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),2,USD,1.36
2020-08-22,strategic planning skills,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,0.82
2020-08-22,digital leadership program,Broad match,Lifetime Campaign - Organizational Strategy  - A (Run 1),1,USD,0.66
2020-08-22,soft skills,Phrase match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.03
2020-08-22,management skills,Phrase match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.27
2020-08-22,leadership development,Phrase match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.12
2020-08-22,organizational strategy,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),2,USD,0.53
2020-08-22,what is organizational strategy,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.21
2020-08-22,leadership development program,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),2,USD,0.40
2020-08-22,online leadership program,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.66
2020-08-22,online leadership course,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),3,USD,1.81
2020-08-22,online business strategy course,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),3,USD,1.04
2020-08-22,management training,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),16,USD,6.38
2020-08-22,leadership development,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),3,USD,1.12
2020-08-22,leadership training,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),4,USD,1.32
2020-08-22,leadership skills,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),5,USD,0.91
2020-08-22,management skills,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),4,USD,1.68
2020-08-22,leadership seminars,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.51
2020-08-22,soft skills training,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.49
2020-08-22,team building skills,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.22
2020-08-22,leadership classes,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.94
2020-08-22,strategic management training,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.40
2020-08-22,leading organizational change,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.29
2020-08-22,technical leadership,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.24
2020-08-22,leadership course online,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.38
2020-08-22,effective leadership program,Broad match,Lifetime Campaign - Organizational Strategy  - B (Run 1),1,USD,0.21
