Match type,Region,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start,last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Avg. CPC,Cost,bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,bert_10,bert_11,bert_12,bert_13,bert_14,bert_15,bert_16,bert_17,bert_18,bert_19,bert_20,bert_21,bert_22,bert_23,bert_24,bert_25,bert_26,bert_27,bert_28,bert_29,bert_30,bert_31,bert_32,bert_33,bert_34,bert_35,bert_36,bert_37,bert_38,bert_39,bert_40,bert_41,bert_42,bert_43,bert_44,bert_45,bert_46,bert_47,bert_48,bert_49,Conv. value,Clicks,EPC
Broad match,USA,Wednesday,0,Jul,0,61,8.999742789830492,9.200391041122515,9.233959496559622,0.0,-0.04023857616277979,78.0,3.74,13.2,5.28,10.56,-0.7911871,-0.0571673,0.056925777,0.16961193,-0.06416632,0.016175404,0.03378666,0.010454385,0.021783732,0.2881009,-0.01771271,0.003865096,0.12701258,-0.17448297,-0.1528567,-0.09635538,0.04572086,-0.025748147,0.046141315,0.040501907,-0.0038554256,0.06955208,-0.061902586,0.0015489367,-0.06514236,0.109770924,-0.118267715,0.059470322,0.05216663,-0.24442787,-0.011411369,-0.1134316,-0.10212835,0.010730296,-0.07239964,-0.024490107,0.13569152,-0.023422683,-0.00588626,-0.0052406564,0.013486155,-0.013809733,-0.020953977,0.0068988493,0.04949074,-0.0641314,0.000811994,0.0123999715,0.03451981,0.03765288,0.0,2,0.0
Phrase match,USA,Tuesday,0,Jan,0,27,4.51085950651685,3.5271821585581997,3.573779635594727,0.2795848622191617,-0.007988138920547743,79.0,3.01,10.34,10.74,53.7,-0.7725632,-0.46614876,0.040037017,-0.17266081,0.23432614,0.19304311,0.062470976,-0.030201552,-0.0064402726,0.053031754,-0.04799033,-0.0077315704,-0.059493486,-0.028542697,-0.072636046,-0.011424969,0.07738963,0.01341134,-0.021985106,0.018989604,0.077181116,0.07913574,-0.0018751018,0.019157605,-0.0013103632,-0.007146935,-0.031022675,-0.0037531715,-0.05022092,0.0636219,0.044275433,0.059936807,-0.01637459,0.02943041,-0.009356827,-0.03506056,-0.00923436,0.023839997,0.024691407,0.014742487,-0.056910906,-0.0044753435,0.012716208,0.011854159,-0.031720247,0.0084139,0.031876285,0.009830166,0.0057290564,0.00021314908,0.0,5,0.0
Exact match,USA,Monday,0,Jan,1,21,4.709530201312334,5.4142527228734645,5.133913687957953,-1.259177358673032,0.12001111219540361,86.0,4.88,20.92,11.14,44.56,-0.8643414,0.33096063,0.07329427,-0.19915836,-0.25714916,0.0025219857,0.03135543,0.052260067,-0.020203369,0.0110008065,-0.017440878,0.0042553158,-0.018669784,-0.054714598,0.015034045,-0.007363864,0.0095751155,0.07302214,-0.016877595,0.011770988,-0.0055055288,-0.01474745,-0.027302323,-0.014230156,-0.0033272146,-0.06051755,-0.039216425,-0.007502808,-0.027910614,-0.02081358,0.009517805,0.011931045,0.020387191,0.021503404,0.0461223,-0.026059756,-0.007975719,-0.011361022,0.031471282,-0.03813812,-0.002456499,-0.03645053,0.0003120224,0.009495907,-0.013789976,0.026016712,-0.025125135,-0.0020347275,-0.031529564,-0.0048507303,0.0,4,0.0
Broad match,B,Thursday,0,Dec,1,46,2.3978952727983707,2.958801638335647,3.066572832489822,-1.0360919316867756,-0.070120179745766,71.0,6.18,13.07,0.21,0.63,-0.7301327,0.021218218,0.22000802,-0.5951247,-0.018331025,0.040024605,0.07718005,-3.920647e-05,0.029264392,-0.046151437,-0.049260527,-0.055931274,-0.000958146,-0.026602857,0.006822455,0.015350093,-0.07263902,-0.0050859493,0.0018145029,0.063927196,-0.047168877,0.0055565876,0.012196783,-0.060370553,0.03297011,-0.04442039,-0.08665966,-0.024769135,0.0047234637,0.028491678,-0.032843195,-0.031148035,0.009208982,-0.023329662,0.093557864,-0.010194012,0.036437824,0.0036285152,0.031012526,0.014712642,0.027922789,-0.029322753,0.016571773,-0.0042710425,-0.0058075804,0.039929394,-0.02409958,0.025720026,-0.0036412892,-0.011089461,0.0,3,0.0
Broad match,USA,Wednesday,0,Oct,0,117,3.9318256327243257,4.042110380829989,4.138616026462077,0.0,-0.054355738601728265,67.0,5.0,13.97,6.86,27.44,-0.84263146,0.38819212,-0.21244818,-0.008872497,0.12256497,-0.13413566,0.14193887,-0.0990394,-0.018988714,-0.073367156,-0.041968457,0.006616989,-0.022543058,-0.0021305361,-0.07205665,0.04723354,-0.0069876737,0.025741015,0.0017700798,0.033016246,0.00065999967,0.021563722,-0.022261845,-0.035436712,0.01325893,0.004561412,0.049804118,-0.01057187,-0.017883826,-0.010811311,0.018110635,-0.028570104,0.017424349,0.024791127,-0.020771526,-0.010060393,-0.017385848,0.041459635,0.011365301,-0.025875242,-0.0046663107,-0.005676258,0.021743666,0.005972624,0.0090016825,0.0058337417,0.032359965,0.030959237,0.015377328,0.005494188,200.0,4,50.0
Broad match,USA,Monday,0,Jul,0,70,5.771441123130016,5.768223030146025,5.559906221095569,0.20692071580732208,0.13184928064149196,57.0,3.16,10.71,3.36,40.32,-0.6932121,0.45138097,0.21462052,-0.04889331,0.0943098,-0.07270693,-0.0697956,0.15265228,-0.061982486,-0.07996476,0.012521276,-0.088020585,0.03851618,0.049122933,0.0954197,-0.018604025,0.11418823,-0.061550625,0.02622322,0.018341674,0.006314412,0.17469141,-0.0422651,-0.08351034,0.074571766,0.12350158,0.028319841,0.07643931,0.012055123,0.01877228,0.017583666,-0.06858447,-0.14241944,-0.01290024,0.07489219,0.1513652,-0.13165332,0.01383889,0.040050812,0.05230427,-0.0700786,0.07313891,0.018222272,-0.09194506,0.053001314,0.04057716,-0.06149475,-0.009309352,-0.06459523,0.030033903,0.0,12,0.0
Phrase match,A,Sunday,1,Jan,0,29,8.999742789830492,9.133508290691841,9.100066915476503,-0.2006482512920229,-0.005732807179772144,49.0,7.08,28.91,1.77,1.77,-0.6928409,-0.21450388,0.45694032,0.29689834,0.05832151,0.030243041,0.21471412,0.035115756,-0.016112411,-0.028176375,0.020988183,-0.04307596,-0.055772856,-0.1509977,-0.11392002,-0.018752286,0.022261938,-0.09911012,-0.014099747,-0.0079191215,-0.07077201,0.028495934,-0.0929061,0.09069681,0.0551051,0.047082473,0.061850525,-0.10469197,-0.040657956,0.017003207,-0.078217246,0.020736154,-0.05312251,-0.032820232,-0.0031630509,-0.022193585,-0.033487022,-0.055447605,-0.03357925,-0.0063289907,-0.018450473,-0.03182081,-0.009243273,-0.086207576,-0.028024575,-0.011812552,0.02002329,0.0053375824,0.0059524532,0.031029165,0.0,1,0.0
Broad match,USA,Wednesday,0,Jul,0,75,6.3818160174060985,6.90875477931522,6.987026268262137,0.0,-0.0670898476687854,88.0,3.54,12.32,4.4,26.400000000000002,-0.7603255,-0.372833,0.0050790077,-0.17651536,0.21917742,0.19290933,0.0065324507,0.02954628,-0.07140387,0.17739625,0.04542859,0.12726022,-0.08051445,0.18240906,-0.17757586,0.046502218,0.011266023,-0.053192522,0.033653677,-0.041199233,0.015648618,-0.027733175,0.011465709,0.020146677,0.053951,-0.03361653,0.035853736,0.032797907,0.0012986787,-0.06715828,0.028516486,0.04036145,-0.0034738537,0.057078112,-0.0013877796,-0.0057199397,-0.057148308,0.011661824,-0.022906065,0.055885594,0.011895214,0.015697425,-0.007547216,-0.0078384075,-0.024196053,-0.0024916423,0.016230524,-0.0149571365,-0.06755073,-0.0086206505,0.0,6,0.0
Exact match,USA,Sunday,1,Nov,0,92,9.200391041122515,8.728097421323477,8.7448171739148,0.0,0.020063703109586554,71.0,3.57,11.25,5.53,11.06,-0.81565666,-0.16258286,-0.04160731,0.14779003,0.10033256,-0.11379872,-0.14809282,0.0038972904,0.13453104,0.110045776,0.07544175,0.18228628,-0.010296427,-0.11484309,0.075192474,-0.07967797,0.09223824,0.039161548,-0.022185655,0.10839128,0.030022293,0.04832012,-0.018291349,0.07387582,-0.12434433,-0.015592449,-0.076733164,-0.114768654,0.123848364,-0.0019021484,-0.1602201,0.051370397,0.029890183,-0.08406015,-0.029549489,0.07418357,-0.0043282104,0.07369276,-0.042350814,0.0066913962,-0.008855894,0.06735436,-0.01939801,0.01822442,-0.077366754,0.0338072,0.010018071,0.030726789,-0.012146059,0.017728869,0.0,2,0.0
Exact match,A,Tuesday,0,Jan,0,13,5.771441123130016,4.555674436861763,4.491903700110051,0.8789836794613448,0.0688423246143555,90.0,4.37,13.32,1.44,1.44,-0.86640245,-0.11332739,-0.26276976,0.17902046,-0.028958295,0.13291991,0.01709988,0.019830836,-0.11330287,0.12718743,0.02777286,0.07572783,-0.0002142209,0.063214265,-0.046131458,0.059839427,-0.037998017,-0.09383312,0.020247968,0.010925266,-0.06345585,-0.08124007,0.009434997,-0.03745383,0.054307166,-0.03806206,-0.011064721,-0.06830959,0.05945962,-0.06474683,-0.016608238,0.06703254,0.042450316,0.075072475,0.04398359,-0.012275434,-0.058147255,0.050076958,-0.0594287,0.014976654,0.029191473,0.023458177,-0.033226095,0.01669478,-0.010365232,-0.022796707,-0.045119524,-0.0075796447,-0.037879452,-0.017386975,0.0,1,0.0
Phrase match,USA,Thursday,0,Jan,0,25,9.200391041122515,8.79497643168877,8.761536926506123,0.0,0.017197459808218026,71.0,3.57,11.25,5.15,20.6,-0.81565666,-0.16258286,-0.04160731,0.14779003,0.10033256,-0.11379872,-0.14809282,0.0038972904,0.13453104,0.110045776,0.07544175,0.18228628,-0.010296427,-0.11484309,0.075192474,-0.07967797,0.09223824,0.039161548,-0.022185655,0.10839128,0.030022293,0.04832012,-0.018291349,0.07387582,-0.12434433,-0.015592449,-0.076733164,-0.114768654,0.123848364,-0.0019021484,-0.1602201,0.051370397,0.029890183,-0.08406015,-0.029549489,0.07418357,-0.0043282104,0.07369276,-0.042350814,0.0066913962,-0.008855894,0.06735436,-0.01939801,0.01822442,-0.077366754,0.0338072,0.010018071,0.030726789,-0.012146059,0.017728869,0.0,4,0.0
Phrase match,USA,Saturday,1,Mar,0,205,9.200391041122515,9.065252837977933,8.930114634833352,0.0,0.09266619644199868,71.0,3.57,11.25,9.53,47.65,-0.81565666,-0.16258286,-0.04160731,0.14779003,0.10033256,-0.11379872,-0.14809282,0.0038972904,0.13453104,0.110045776,0.07544175,0.18228628,-0.010296427,-0.11484309,0.075192474,-0.07967797,0.09223824,0.039161548,-0.022185655,0.10839128,0.030022293,0.04832012,-0.018291349,0.07387582,-0.12434433,-0.015592449,-0.076733164,-0.114768654,0.123848364,-0.0019021484,-0.1602201,0.051370397,0.029890183,-0.08406015,-0.029549489,0.07418357,-0.0043282104,0.07369276,-0.042350814,0.0066913962,-0.008855894,0.06735436,-0.01939801,0.01822442,-0.077366754,0.0338072,0.010018071,0.030726789,-0.012146059,0.017728869,0.0,5,0.0
Exact match,USA,Tuesday,0,Nov,0,83,8.999742789830492,8.796352874037385,8.796008763450232,-0.20476635814172184,0.0405403389237577,85.0,4.18,13.54,4.84,4.84,-0.7444792,-0.48030823,-0.0069805803,-0.20412967,0.2383555,0.03924716,-0.17288543,0.07742886,0.09426024,0.022159595,0.054612465,0.0524311,-0.075999685,-0.046359107,-0.040372573,-0.049447052,0.05566435,0.15009606,-0.060836103,0.009207793,0.06670658,0.05279343,-0.028054662,0.062043384,0.031126305,-0.009273103,0.02542333,-0.022319078,-0.031631794,0.007916389,-0.013342639,-0.008640481,-0.00046411343,-0.009674258,-0.044172212,0.0011734172,0.0041302633,0.0022928473,0.014942767,-0.0059308223,0.017503485,0.029801877,-0.02700634,-0.03941932,0.013489444,-0.013926857,-0.0015628114,0.017329227,0.020550612,0.016837146,0.0,1,0.0
Phrase match,B,Sunday,1,Feb,0,8,3.044522437723423,3.8034130494102563,3.9541353126364016,0.8286926725561692,-0.10424724664869403,86.0,5.75,24.38,1.42,1.42,-0.8957166,-0.029571496,-0.1582546,0.13238403,-0.03041096,0.15507491,0.04812877,-0.15624312,-0.013911219,0.08673331,-0.013157176,-0.022721523,0.07097102,-0.08574455,0.03207419,-0.079427555,-0.07756199,0.042011864,-0.12940925,-0.011571709,0.011753178,-0.013611108,0.046253804,-0.008543849,-0.04152584,0.046309005,-0.099047825,0.020028451,-0.024680205,0.04052851,0.0007453694,0.052729316,-0.09355373,-0.03374752,0.013417301,0.063568935,-0.0064649414,-0.0019059645,0.075540125,0.012447639,0.005429545,0.022359854,-0.022556586,-0.03489601,-0.0001299618,0.007620372,-0.050900187,-0.05138683,0.021433992,0.0089113,0.0,1,0.0
Exact match,USA,Tuesday,0,Jan,0,27,4.948759890378168,5.0635005085848945,4.607947818760273,1.0619109218176819,0.29496486458510124,75.0,3.83,20.89,12.65,12.65,-0.76156557,-0.09759836,-0.35733014,0.053757876,-0.032453552,-0.3831579,0.030280124,0.041699033,0.08015668,-0.077559605,-0.104000784,-0.1482595,-0.1062245,0.08990134,0.03170845,-0.083053656,-0.008524397,-0.014120671,-0.007762814,-0.056076117,0.14324911,-0.050554186,-0.020587081,0.035038322,0.014934096,-0.0049049496,-0.014480616,-0.10079188,0.04933519,0.004472068,0.044242013,-0.021801164,-0.05093303,-0.023242716,0.047102906,-0.044625554,0.0049362946,-0.024939246,0.033104714,0.004255087,-0.017221956,-0.0034694092,-0.0068325144,-0.01884776,0.017750619,-0.0003114236,0.011015516,-0.005622304,0.008598884,-0.053176068,0.0,1,0.0
Phrase match,B,Friday,0,Jan,0,31,4.51085950651685,3.5271821585581997,3.573779635594727,0.2795848622191617,-0.007988138920547743,79.0,3.01,10.34,0.43,0.43,-0.7725632,-0.46614876,0.040037017,-0.17266081,0.23432614,0.19304311,0.062470976,-0.030201552,-0.0064402726,0.053031754,-0.04799033,-0.0077315704,-0.059493486,-0.028542697,-0.072636046,-0.011424969,0.07738963,0.01341134,-0.021985106,0.018989604,0.077181116,0.07913574,-0.0018751018,0.019157605,-0.0013103632,-0.007146935,-0.031022675,-0.0037531715,-0.05022092,0.0636219,0.044275433,0.059936807,-0.01637459,0.02943041,-0.009356827,-0.03506056,-0.00923436,0.023839997,0.024691407,0.014742487,-0.056910906,-0.0044753435,0.012716208,0.011854159,-0.031720247,0.0084139,0.031876285,0.009830166,0.0057290564,0.00021314908,0.0,1,0.0
Phrase match,A,Wednesday,0,Dec,0,54,2.3978952727983707,3.1743440266439973,2.863764525105746,0.0,0.1939881494775156,94.0,6.24,20.12,3.77,3.77,-0.8494011,0.3499896,0.06572585,-0.20046572,-0.26859534,0.014975506,0.019577898,0.0058072736,0.00037276163,0.024169438,0.004547981,0.022062397,-0.036884457,-0.07997086,0.0022135666,-0.011355983,-0.002587163,0.089652225,-0.024190826,-0.010984151,-0.013654408,-0.019222097,0.0064144377,0.023405459,0.0015464677,-0.054936294,-0.046974607,-0.011193651,-0.012377671,-0.04002763,-0.02146906,0.026888493,0.01807351,0.045850895,0.05045836,-0.03224492,-0.015920488,0.003702919,0.032575928,-0.048744492,-0.0049494295,-0.02640733,-0.005850588,0.014415574,0.0028978707,0.024031065,-0.014566384,-0.008509463,0.0017156797,-0.003055732,0.0,1,0.0
Broad match,B,Thursday,0,Dec,0,46,2.3978952727983707,2.3978952727983707,1.9183162182386966,0.0,0.23978952727983718,33.0,0.0,0.0,1.09,13.080000000000002,-0.8787392,0.32876837,-0.08062013,-0.055568054,-0.013342848,0.107672095,-0.026202237,0.024216937,0.05877853,-0.040150117,-0.060904074,-0.10664589,-0.031364877,0.048310887,0.08636239,-0.007604827,-0.028753197,0.048818056,0.034048893,-0.037590515,0.015897997,0.035817754,0.05830953,-0.054629836,-0.037217196,-0.0037983689,0.04042013,0.027146716,-0.036571443,-0.0042616776,-0.021804003,0.023992857,-0.0019588917,-0.007008903,-0.021221438,-0.08661809,-0.04298192,-0.0036821268,-0.09737127,0.031740442,-0.06739174,-0.033260416,-0.030629538,0.062082916,-0.012402217,-0.058070216,0.014120839,0.07361071,-0.005593163,0.07913912,0.0,12,0.0
Exact match,B,Saturday,1,Dec,0,58,3.713572066704308,3.3973605696376254,3.4120112235766333,-0.2795848622191617,0.027958486221915848,87.0,3.22,10.38,0.49,0.49,-0.7863076,-0.040185,0.11659597,0.28450695,0.109726794,-0.005556671,-0.14208356,-0.06842732,0.0501278,0.16142926,0.045744568,-0.078901924,0.08725844,-0.04401415,0.13533972,0.1399738,0.09947241,0.034968372,-0.040182978,0.15364304,-0.03149647,-0.06416175,-0.102893315,-0.040215563,0.08229584,-0.15779607,0.042085323,-0.044500932,-0.017065924,-0.056876063,-0.070920415,0.04030717,-0.0060246927,0.053553287,-0.020662373,0.122361995,-0.06990895,-0.030505259,0.014309475,-0.02347801,0.009640441,0.008882423,-0.05087836,0.10954097,0.01071297,-0.012898933,-0.016570708,-0.078288786,0.12199154,0.06176635,0.0,1,0.0
Phrase match,A,Saturday,1,Dec,0,65,8.999742789830492,9.87085844732769,10.085796638537378,0.201406652239136,-0.28195463719792163,78.0,3.74,13.2,2.62,13.100000000000001,-0.86458623,-0.22411232,-0.2661288,0.09994747,-0.108180135,-0.06979403,-0.116700046,0.12211109,-0.002308895,-0.028107481,0.028648848,-0.054013878,0.0404343,-0.09517273,0.036664587,-0.070931904,-0.043519527,0.12114771,-0.07043023,0.032279707,-0.004376794,0.050444644,-0.055373296,0.06636603,0.0008589304,0.040583674,0.056853075,-0.044260822,0.062001728,-0.018227218,-0.018733414,-0.039513014,-0.0018549141,-0.031651046,0.012536152,-0.022008883,0.049730927,-0.023824863,-0.011708666,-0.00022198563,-0.0031949438,0.035428103,0.008842728,-0.0052569387,-0.011420023,0.004541086,0.03503305,0.015602756,-0.03023662,-0.021837557,0.0,5,0.0
Phrase match,USA,Tuesday,0,Dec,0,62,8.999742789830492,8.796352874037384,8.755674890878764,-0.20063703109587827,-0.02006370310958747,85.0,4.18,13.54,4.82,4.82,-0.7444792,-0.48030823,-0.0069805803,-0.20412967,0.2383555,0.03924716,-0.17288543,0.07742886,0.09426024,0.022159595,0.054612465,0.0524311,-0.075999685,-0.046359107,-0.040372573,-0.049447052,0.05566435,0.15009606,-0.060836103,0.009207793,0.06670658,0.05279343,-0.028054662,0.062043384,0.031126305,-0.009273103,0.02542333,-0.022319078,-0.031631794,0.007916389,-0.013342639,-0.008640481,-0.00046411343,-0.009674258,-0.044172212,0.0011734172,0.0041302633,0.0022928473,0.014942767,-0.0059308223,0.017503485,0.029801877,-0.02700634,-0.03941932,0.013489444,-0.013926857,-0.0015628114,0.017329227,0.020550612,0.016837146,0.0,1,0.0
Exact match,USA,Saturday,1,Nov,0,93,6.3818160174060985,7.0409448609870635,6.975973052224343,0.0,0.15593234103052792,88.0,3.54,12.32,6.12,6.12,-0.7603255,-0.372833,0.0050790077,-0.17651536,0.21917742,0.19290933,0.0065324507,0.02954628,-0.07140387,0.17739625,0.04542859,0.12726022,-0.08051445,0.18240906,-0.17757586,0.046502218,0.011266023,-0.053192522,0.033653677,-0.041199233,0.015648618,-0.027733175,0.011465709,0.020146677,0.053951,-0.03361653,0.035853736,0.032797907,0.0012986787,-0.06715828,0.028516486,0.04036145,-0.0034738537,0.057078112,-0.0013877796,-0.0057199397,-0.057148308,0.011661824,-0.022906065,0.055885594,0.011895214,0.015697425,-0.007547216,-0.0078384075,-0.024196053,-0.0024916423,0.016230524,-0.0149571365,-0.06755073,-0.0086206505,0.0,1,0.0
Broad match,USA,Wednesday,0,Dec,0,68,3.9318256327243257,3.9318256327243257,4.097252754882821,0.0,-0.08507680568151166,88.0,5.96,15.94,1.51,3.02,-0.87808806,0.08202011,-0.07269953,-0.3143962,0.075089484,0.18882842,-0.0054920563,-0.0473268,0.110803865,-0.063575864,-0.027350955,-0.11228088,-0.014623555,-0.025860677,-0.015779572,0.006576234,-0.10790366,0.007754456,-0.008079657,0.07371159,-0.07600594,-0.0148897655,0.049449373,-0.032273468,-0.01780772,-0.02492135,-0.019823216,-0.031923678,0.017224887,0.01951585,-0.010799881,-0.018560452,-0.029068653,0.03165106,0.02592783,-0.022050256,0.026278272,0.0016856788,0.02750164,0.035304744,0.0036633853,-0.04132914,0.0025035136,0.022244424,-0.050733056,0.028226146,0.038583852,0.021407371,-0.007435076,0.0147165675,0.0,2,0.0
Broad match,USA,Friday,0,Dec,0,66,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,100.0,0.0,0.0,1.16,3.4799999999999995,-0.78442425,0.35584044,-0.30367857,0.015267754,0.065327145,-0.1559841,0.1693611,-0.1863877,0.09615381,-0.06294642,-0.05642094,0.046646643,-0.06361056,-0.037947,-0.119817585,-0.0014619774,-0.050143924,0.025812607,-0.0053502163,0.030446945,-0.014958583,0.0020947172,0.028186956,-0.0029686627,0.02114338,0.0076547884,-0.012357598,-0.022033168,-0.031809065,-0.01412128,0.024177171,-0.014593985,0.00088182645,0.07434497,-0.028247217,0.01381456,-0.032687344,0.090565205,0.055319063,-0.051117126,-0.03748789,-0.021961873,-0.010461483,-0.027542984,-8.737404e-05,-0.01570537,-0.0044656573,0.008362867,0.042890996,-0.021350099,0.0,3,0.0
Broad match,A,Tuesday,0,Oct,0,111,4.2626798770413155,4.345406420199827,4.24890077456774,-0.2481796294755343,0.03072551807838868,80.0,5.35,22.88,0.71,0.71,-0.67598206,-0.17021516,0.19376601,-0.16019255,-0.31448793,-0.17645407,0.004187461,-0.08360307,-0.18391351,0.027110364,0.03898,-0.03159897,0.063380815,-0.06511065,-0.13507672,0.12053776,-0.011933105,0.12937059,0.34614703,0.09520848,0.12685513,-0.04367578,0.21497446,0.03076679,0.06498158,0.0696489,0.027416952,-0.025756957,0.019255372,0.00917262,-0.026918365,0.042867992,0.03275829,-0.04562319,-0.046137538,0.051974334,0.0051244595,-0.00975636,-0.02447994,-0.004123648,-0.010209127,-0.0024704742,-0.015221768,-0.019717598,0.000745681,-0.025768487,-0.007835014,-0.024053551,-0.0039831805,-0.022635998,0.0,1,0.0
Broad match,USA,Thursday,0,Jan,1,39,6.78105762593618,7.245195566889979,7.397665454689204,-0.389830852576325,-0.13570354059874845,80.0,4.81,13.33,0.85,3.4,-0.89385045,0.40056634,-0.026819097,-0.026851378,-0.04426773,0.10295371,-0.041688267,0.009813045,0.06826508,0.03852418,-0.017735109,-0.012833766,0.015896095,-0.049043328,-0.038505048,-0.026087103,-0.01729571,0.055957507,-0.0061886115,0.0037903362,-0.023484021,0.011406742,-0.003650042,0.0188584,-0.020133492,-0.01879789,0.053549856,-0.004924215,0.027243251,-0.012926648,-0.002487386,0.0031853227,0.008778582,0.040482983,-0.010877721,-0.026392281,-0.012270954,0.01644185,0.009358913,-0.013790691,-0.002812547,0.0058890097,7.382296e-05,0.018267328,-0.007876239,-0.006670033,0.020064127,0.004962507,-0.0015957888,0.006929718,0.0,4,0.0
Phrase match,A,Tuesday,0,Jan,0,34,7.3783837129967145,7.0131764196962,6.696308613980901,0.6413805631732084,0.24149018993259166,88.0,4.0,12.65,2.44,2.44,-0.89900035,-0.11947497,-0.2101085,0.20388095,-0.05439725,0.103296414,0.038204297,-0.0654415,-0.0042313705,0.09986323,-0.0576524,0.013777337,0.04930786,-0.11647158,0.03927046,-0.0143489875,0.039597545,-0.0025584802,-0.048025608,0.09051693,-0.018768944,-0.019887827,-0.04356385,-0.051002584,0.03872377,-0.034687366,0.008447294,-0.075545095,0.02423746,-0.017871793,-0.032038864,0.04352424,0.02830565,0.043384418,0.021471368,-0.002571668,-0.024071062,0.044819962,-0.043022376,-0.0120443525,0.004183711,0.022543527,-0.021882502,0.029806947,0.021725098,-0.009996268,-0.021754947,0.008088947,0.028229114,-0.0049759448,0.0,1,0.0
Exact match,USA,Friday,0,Feb,0,213,4.709530201312334,5.20899921722529,5.1737853028022585,0.23922968906583453,0.00868387235488224,86.0,4.88,20.92,28.81,57.62,-0.8643414,0.33096063,0.07329427,-0.19915836,-0.25714916,0.0025219857,0.03135543,0.052260067,-0.020203369,0.0110008065,-0.017440878,0.0042553158,-0.018669784,-0.054714598,0.015034045,-0.007363864,0.0095751155,0.07302214,-0.016877595,0.011770988,-0.0055055288,-0.01474745,-0.027302323,-0.014230156,-0.0033272146,-0.06051755,-0.039216425,-0.007502808,-0.027910614,-0.02081358,0.009517805,0.011931045,0.020387191,0.021503404,0.0461223,-0.026059756,-0.007975719,-0.011361022,0.031471282,-0.03813812,-0.002456499,-0.03645053,0.0003120224,0.009495907,-0.013789976,0.026016712,-0.025125135,-0.0020347275,-0.031529564,-0.0048507303,0.0,2,0.0
