Day,Keyword,Match type,Region,Cost,Clicks,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,bert_10,bert_11,bert_12,bert_13,bert_14,bert_15,bert_16,bert_17,bert_18,bert_19,bert_20,bert_21,bert_22,bert_23,bert_24,bert_25,bert_26,bert_27,bert_28,bert_29,bert_30,bert_31,bert_32,bert_33,bert_34,bert_35,bert_36,bert_37,bert_38,bert_39,bert_40,bert_41,bert_42,bert_43,bert_44,bert_45,bert_46,bert_47,bert_48,bert_49
2024-12-18,how to get into machine learning,Phrase match,USA,6.6,1,Wednesday,0,Dec,0,47,High,70.0,2.66,8.71,4.2626798770413155,4.933317882731054,4.97318949757536,0.43213335519032636,-0.020505401919928903,-0.75752634,0.12193326,0.12472883,0.11499987,0.0603296,-0.17075296,0.124056,0.085434034,0.0049034865,0.11464903,-0.017207759,0.16472702,0.06795715,-0.123858616,-0.12503421,0.096606955,0.013237059,0.05285581,0.18620576,0.08590954,-0.16830476,-0.06823756,-0.22377059,0.020903908,0.011723546,-0.032957662,-0.020620951,-0.048842944,-0.072684415,0.01038658,-0.044033267,0.07105435,0.016236706,-0.060688872,0.02256581,0.014503395,-0.06271714,0.022673776,0.06947623,-0.06523305,0.054156333,0.1909554,-0.0184972,0.052424297,0.14845052,0.023005512,0.06539697,0.0476202,0.08178918,-0.009005008
2024-12-18,natural language processing online course,Phrase match,USA,3.44,1,Wednesday,0,Dec,0,47,Medium,41.0,1.8,8.34,4.948759890378168,5.94171110670466,5.717672044705906,1.5568966458391538,0.17988135177912504,-0.44723698,-0.20489252,0.087250285,0.44253364,0.11398473,-0.11546022,-0.079639,-0.022650046,-0.03594821,-0.26194918,-0.03344982,-0.16244495,-0.07254633,0.048746943,-0.03746859,0.016501829,-0.070609115,0.017773025,-0.19760235,-0.03680938,0.018331962,0.07700574,-0.16346774,-0.11738553,-0.04887325,-0.11987848,-0.12553048,0.10348106,0.18913467,0.09585804,0.08781422,-0.07661988,0.06816999,-0.17444208,0.020660399,0.28561953,0.047625136,0.0019200089,0.07521003,0.12948905,0.010656338,0.10038249,0.17011079,-0.11081811,-0.006833912,-0.10539834,-0.03538359,-0.07970936,0.0640979,0.06590257
2024-12-18,machine learning training program,Phrase match,USA,38.58,9,Wednesday,0,Dec,0,47,Medium,33.0,0.0,0.0,2.3978952727983707,2.613437661106721,2.505666466952546,0.6466271649250523,0.09237530927500741,-0.7996544,0.29767233,0.13784812,0.082806244,0.073613174,0.043517403,0.124907434,-0.022273507,-0.04904493,-0.080359265,-0.1390591,0.19852337,-0.083834134,0.13081442,-0.010829811,-0.0431846,0.20138802,0.10836517,-0.09195593,0.071940616,0.058545697,-0.15728696,0.03994549,-0.01877464,0.028016401,-0.014061289,-0.07079236,-0.013982225,-0.024019334,-0.0005109592,0.047658037,-0.0765781,-0.04538467,0.0027718558,0.02586531,-0.036258586,0.026464215,0.0023919158,0.029979978,-0.0731284,0.022976384,-0.0028615186,-0.014405906,0.014911381,-0.029060544,-0.0052898764,-0.030309435,0.05719084,0.0009699889,-0.030955546
2024-12-18,mit machine learning,Phrase match,USA,6.98,1,Wednesday,0,Dec,0,47,Low,12.0,3.38,7.59,3.044522437723423,3.6203771126312545,3.2246785810231633,0.0,0.25642850352097324,-0.7634539,0.20176126,0.03101115,-0.09018777,-0.23263806,0.0337362,-0.2513075,-0.28433496,-0.10424403,-0.10452508,0.2915183,-0.020046428,-0.055687927,-0.020691253,0.0043821284,0.07539849,0.0520947,-0.068525456,-0.0065786582,-0.01937466,0.040037006,-0.017462818,0.0070947506,0.010916209,0.09111482,0.053504918,0.03706051,0.06385051,-0.011671342,-0.07452771,-0.003337839,0.10390931,-0.018196773,-0.0023679154,-0.024055397,0.059220206,-0.013208968,0.023111537,-0.019712606,0.0068167974,-0.023914127,0.016057018,-0.02064832,0.034082644,0.024670178,0.0022427358,0.00435589,-0.0021723441,0.004083791,-0.0025916132
2024-12-18,mit artificial intelligence course,Phrase match,USA,7.74,2,Wednesday,0,Dec,0,47,High,84.0,7.11,20.99,4.51085950651685,5.067683963763687,5.173603817874797,0.21019457697340638,0.03108796863852035,-0.732893,-0.4547627,-0.07310665,0.080935925,-0.16965975,-0.0428003,-0.12339941,-0.23000664,-0.07666098,-0.1418384,0.120064184,0.071625285,-0.1703912,-0.01740976,0.0057122107,0.095019676,-0.027349688,0.040510952,0.06644556,0.03172998,0.08682895,0.08656905,-0.01222512,0.052922674,0.012067849,0.069892146,-0.005943356,0.07444298,-0.016853288,-0.06320493,0.048959397,-0.02073804,-0.053104933,-0.01626117,-0.042493176,0.025000878,-0.023776347,-0.03676142,-0.007796407,-0.0052285413,0.038556185,-0.004235966,0.008910743,0.060752105,0.038370807,0.033989955,0.026918758,0.036057174,0.0227107,0.0026723065
2024-12-18,robotics course with certificate,Phrase match,USA,7.95,2,Wednesday,0,Dec,0,47,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49096447,-0.486498,0.2888878,0.06436702,-0.06408466,0.091146186,0.04411843,0.08345537,0.023803497,-0.14526808,0.103267774,-0.06439968,-0.10995574,0.20550726,0.23952255,0.036531918,0.06266298,-0.005847868,0.119446844,-0.0067118905,-0.08079614,0.17066248,-0.093286455,0.004327177,0.17046757,-0.04134771,0.02393328,-0.02091031,-0.015420836,0.15648624,0.0121128205,-0.073040314,0.09923798,0.13263193,-0.042981736,0.05391976,-0.16492888,-0.22318769,-0.036857415,0.0024768123,0.0018305352,-0.048440527,0.100529104,-0.0059115468,-0.027195496,-0.05237413,-0.00968207,0.062462818,-0.012967137,-0.09216375
2024-12-18,machine learning modeling and simulation,Phrase match,USA,5.01,1,Wednesday,0,Dec,0,47,High,90.0,2.8,6.87,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,-0.65654784,0.3435823,-0.12817998,-0.026807588,-0.22084226,0.13004643,-0.0071784756,0.2551502,-0.13010775,-0.1455478,-0.0371763,-0.085093394,-0.018494597,0.020972965,-0.078345366,-0.09079174,-0.044225693,0.1465562,0.21162982,0.017860735,0.09115929,-0.16244048,0.1635409,0.08544703,-0.122831896,0.09722919,0.053504683,0.05410119,0.034685664,0.12593661,-0.03925869,0.03745398,-0.021700814,-0.004902592,-0.015403533,0.077929445,-0.11628512,0.0107951565,0.022635017,0.027506053,0.0013565255,0.11550846,-0.019140119,-0.057484068,0.0030635046,0.020202544,0.08217432,0.018388163,-0.018863523,-0.082451075
2024-12-18,artificial intelligence for engineering,Phrase match,USA,2.87,1,Wednesday,0,Dec,0,47,High,67.0,3.75,10.57,5.771441123130016,5.562606554642926,5.38716748506836,0.20692071580732208,0.10219085936294998,-0.58426523,-0.1084171,-0.40991783,-0.1377599,-0.33658543,0.19338112,0.28411043,0.034754883,-0.037338916,0.09375648,0.08847124,-0.0044064242,-0.043035753,-0.09864772,0.24658284,0.026886767,-0.08186808,0.09493259,-0.22902153,0.08569819,0.0037530342,-0.0048595876,-0.019562818,0.0060818586,-0.029353939,0.1216507,-0.037865143,0.035563834,0.08676834,0.015723776,-0.034746673,0.014390494,-0.038054425,0.055678498,-0.023599932,-0.067927964,-0.12144532,0.031905513,0.021266049,-0.021732772,-0.051440332,-0.013539412,-0.03174033,-0.030045336,0.000616431,0.008285914,0.011555835,-0.022922194,-0.023110403,-0.013686546
2024-12-18,mit machine learning,Exact match,A,2.41,2,Wednesday,0,Dec,0,47,Low,12.0,3.38,7.59,3.044522437723423,3.6203771126312545,3.2246785810231633,0.0,0.25642850352097324,-0.7634539,0.20176126,0.03101115,-0.09018777,-0.23263806,0.0337362,-0.2513075,-0.28433496,-0.10424403,-0.10452508,0.2915183,-0.020046428,-0.055687927,-0.020691253,0.0043821284,0.07539849,0.0520947,-0.068525456,-0.0065786582,-0.01937466,0.040037006,-0.017462818,0.0070947506,0.010916209,0.09111482,0.053504918,0.03706051,0.06385051,-0.011671342,-0.07452771,-0.003337839,0.10390931,-0.018196773,-0.0023679154,-0.024055397,0.059220206,-0.013208968,0.023111537,-0.019712606,0.0068167974,-0.023914127,0.016057018,-0.02064832,0.034082644,0.024670178,0.0022427358,0.00435589,-0.0021723441,0.004083791,-0.0025916132
2024-12-18,ai and machine learning courses,Exact match,A,0.76,1,Wednesday,0,Dec,0,47,Low,24.0,5.69,15.4,7.783640596221253,7.297304099837813,7.224989878389646,0.0,0.0036620511184781643,-0.83929026,-0.26830357,-0.026860364,0.18977478,0.13867472,-0.21512972,0.046076894,0.107140146,-0.10714452,0.13430274,0.023370763,0.04458908,-0.085575685,-0.008248303,-0.0062232525,-0.008222264,-0.03661141,-0.031977627,0.12708873,0.006020268,0.0018738271,0.058698155,0.07483996,-0.006423435,-0.014838773,0.071935,0.087536015,0.060847867,-0.04758627,-0.029684985,-0.0387367,0.01614321,0.038391165,-0.00489331,-0.020485645,0.015417056,-0.048616033,0.068207055,0.05172248,-0.0059283464,-0.0046548466,-0.014148848,-0.026302172,-0.0011288418,-0.049424037,0.010341369,-0.058237158,-0.009806951,-3.1838023e-05,-0.00801245
2024-12-18,mit reinforcement learning,Exact match,A,0.37,1,Wednesday,0,Dec,0,47,Low,3.0,2.08,5.24,4.948759890378168,5.422745558091609,4.999914314770144,-0.21266227384662706,0.22880867912506705,-0.56432605,-0.032788754,-0.13664359,-0.016591022,-0.2424203,0.09732509,-0.27403986,-0.24937879,-0.05834999,-0.16398256,0.359483,0.04909053,-0.018594347,0.12273149,-0.037718557,0.15067063,0.07454,0.004608423,-0.034708157,-0.0074988403,-0.002694148,-0.09117494,0.10859164,0.1287057,0.22590327,0.091765694,0.024462933,-0.06836634,0.117755294,0.030213302,-0.063777275,0.07376769,-0.12332884,0.08195617,0.018150702,0.038015973,0.05301871,0.10263032,-0.047624223,-0.0370165,0.10593996,-0.07204675,0.08977401,-0.045647394,0.16849257,-0.06961287,-0.006955434,-0.123847134,0.04038473,0.06706106
2024-12-18,machine learning course mit,Exact match,A,1.25,1,Wednesday,0,Dec,0,47,Medium,43.0,2.53,7.62,5.14166355650266,5.633493979258468,5.528119768675039,-0.20692071580732208,0.042040321223099156,-0.82974654,-0.015559286,0.24804606,0.1622568,-0.17364371,-0.06465345,-0.11665812,-0.1724798,-0.15041506,-0.0019111929,0.18800776,0.12644766,-0.09650422,-0.029088581,-0.046927672,0.057320237,0.06967041,0.019459767,0.053914193,0.019016998,0.044528164,0.04379409,0.03649644,-0.0682803,0.041028723,0.071743056,-0.020382,0.07641319,-0.009683672,-0.09472978,0.021027569,0.069799446,-0.010253565,0.036880914,-0.015180565,0.057697333,0.0068861255,-0.032707155,0.003182106,-0.019249257,0.006280705,0.01396018,0.014688804,0.034747913,-0.014677937,-0.00955823,-0.022553528,0.007471061,0.034447584,-0.0047162366
2024-12-18,machine learning models,Phrase match,A,2.36,3,Wednesday,0,Dec,0,47,Low,8.0,1.99,7.36,7.972810784121404,7.972810784121404,7.972810784121404,0.0,-4.790478147237153e-16,-0.75269115,0.4821234,-0.13866162,-0.0822616,-0.06899053,0.003947803,-0.08832505,0.14091013,-0.089208335,-0.043613687,-0.03889369,-0.15812314,-0.07958329,0.044774853,-0.03163295,-0.06831129,-0.018043919,-0.042391036,0.08659813,-0.09116583,0.039654955,0.055200655,-0.083921365,-0.017069723,0.018315509,-0.02467056,0.07993195,-0.013918701,-0.0064043174,-0.018248336,0.14589849,0.06529986,-0.02634305,-0.057563867,0.06448562,0.07745738,-0.0354921,0.03717158,-0.05539803,-0.01544199,-0.032883625,-0.01984588,0.004271853,-0.009981905,-0.0012102303,-0.008399536,0.04765506,-0.046699677,0.00031766447,-0.05133988
2024-12-18,machine learning training program,Phrase match,A,4.51,4,Wednesday,0,Dec,0,47,Medium,33.0,0.0,0.0,2.3978952727983707,2.613437661106721,2.505666466952546,0.6466271649250523,0.09237530927500741,-0.7996544,0.29767233,0.13784812,0.082806244,0.073613174,0.043517403,0.124907434,-0.022273507,-0.04904493,-0.080359265,-0.1390591,0.19852337,-0.083834134,0.13081442,-0.010829811,-0.0431846,0.20138802,0.10836517,-0.09195593,0.071940616,0.058545697,-0.15728696,0.03994549,-0.01877464,0.028016401,-0.014061289,-0.07079236,-0.013982225,-0.024019334,-0.0005109592,0.047658037,-0.0765781,-0.04538467,0.0027718558,0.02586531,-0.036258586,0.026464215,0.0023919158,0.029979978,-0.0731284,0.022976384,-0.0028615186,-0.014405906,0.014911381,-0.029060544,-0.0052898764,-0.030309435,0.05719084,0.0009699889,-0.030955546
2024-12-18,ai and machine learning courses,Phrase match,A,0.63,1,Wednesday,0,Dec,0,47,Low,24.0,5.69,15.4,7.783640596221253,7.297304099837813,7.224989878389646,0.0,0.0036620511184781643,-0.83929026,-0.26830357,-0.026860364,0.18977478,0.13867472,-0.21512972,0.046076894,0.107140146,-0.10714452,0.13430274,0.023370763,0.04458908,-0.085575685,-0.008248303,-0.0062232525,-0.008222264,-0.03661141,-0.031977627,0.12708873,0.006020268,0.0018738271,0.058698155,0.07483996,-0.006423435,-0.014838773,0.071935,0.087536015,0.060847867,-0.04758627,-0.029684985,-0.0387367,0.01614321,0.038391165,-0.00489331,-0.020485645,0.015417056,-0.048616033,0.068207055,0.05172248,-0.0059283464,-0.0046548466,-0.014148848,-0.026302172,-0.0011288418,-0.049424037,0.010341369,-0.058237158,-0.009806951,-3.1838023e-05,-0.00801245
2024-12-18,mit machine learning,Exact match,B,0.32,1,Wednesday,0,Dec,0,47,Low,12.0,3.38,7.59,3.044522437723423,3.6203771126312545,3.2246785810231633,0.0,0.25642850352097324,-0.7634539,0.20176126,0.03101115,-0.09018777,-0.23263806,0.0337362,-0.2513075,-0.28433496,-0.10424403,-0.10452508,0.2915183,-0.020046428,-0.055687927,-0.020691253,0.0043821284,0.07539849,0.0520947,-0.068525456,-0.0065786582,-0.01937466,0.040037006,-0.017462818,0.0070947506,0.010916209,0.09111482,0.053504918,0.03706051,0.06385051,-0.011671342,-0.07452771,-0.003337839,0.10390931,-0.018196773,-0.0023679154,-0.024055397,0.059220206,-0.013208968,0.023111537,-0.019712606,0.0068167974,-0.023914127,0.016057018,-0.02064832,0.034082644,0.024670178,0.0022427358,0.00435589,-0.0021723441,0.004083791,-0.0025916132
2024-12-18,machine learning course mit,Exact match,B,0.52,1,Wednesday,0,Dec,0,47,Medium,43.0,2.53,7.62,5.14166355650266,5.633493979258468,5.528119768675039,-0.20692071580732208,0.042040321223099156,-0.82974654,-0.015559286,0.24804606,0.1622568,-0.17364371,-0.06465345,-0.11665812,-0.1724798,-0.15041506,-0.0019111929,0.18800776,0.12644766,-0.09650422,-0.029088581,-0.046927672,0.057320237,0.06967041,0.019459767,0.053914193,0.019016998,0.044528164,0.04379409,0.03649644,-0.0682803,0.041028723,0.071743056,-0.020382,0.07641319,-0.009683672,-0.09472978,0.021027569,0.069799446,-0.010253565,0.036880914,-0.015180565,0.057697333,0.0068861255,-0.032707155,0.003182106,-0.019249257,0.006280705,0.01396018,0.014688804,0.034747913,-0.014677937,-0.00955823,-0.022553528,0.007471061,0.034447584,-0.0047162366
2024-12-18,prompt engineering certificate course,Exact match,B,0.48,1,Wednesday,0,Dec,0,47,High,96.0,3.9,15.46,3.044522437723423,2.3978952727983707,2.505666466952546,0.0,-0.09237530927500734,-0.47738612,-0.4060919,0.35503387,0.11129454,-0.26602364,0.17573725,0.15042125,0.18794267,0.04650915,0.026681075,0.09887346,-0.033680376,-0.1419429,0.07372902,0.19465324,0.15282004,0.022751745,0.08186722,-0.15466961,0.09276757,-0.039655045,0.11942131,-0.0728861,-0.051477805,-0.0374362,-0.13217413,0.03141232,-0.03643783,0.2112228,-0.0022152,-0.010672817,-0.121163055,0.03555037,-0.071985126,0.053729407,0.042346675,0.02824181,-0.03625346,-0.00037333267,-0.048478194,-0.010801385,0.024311343,0.09071714,-0.014257794,-0.018799415,0.17397127,-0.022848584,-0.040456537,-0.040349267,-0.07254299
2024-12-18,machine learning training,Phrase match,B,0.58,2,Wednesday,0,Dec,0,47,Medium,56.0,4.4,13.3,5.351858133476067,6.175867270105761,6.175867270105761,0.0,-4.790478147237153e-16,-0.81036144,0.39980996,0.002238493,0.01340603,0.17114496,0.008316219,0.02789529,0.072891414,-0.04581434,0.0568373,0.050708164,-0.029311704,-0.13549963,0.08375324,0.0091177,0.0626823,0.14547503,0.11654715,-0.098069,-0.038141485,0.13028494,-0.10131643,-0.0624905,0.016403832,0.09658442,-0.040536456,0.013649559,-0.027144497,-0.0005506825,0.03236928,-0.00045163586,0.014311251,-0.031408276,-0.062380295,0.011404992,-0.023528483,0.028428826,-0.032190967,-0.0033071805,-0.041133326,0.021568721,-0.04998561,-0.0014682098,0.037298087,-0.041204613,0.00055856723,-0.018636491,0.05060637,-0.01995117,-0.028869405
2024-12-18,artificial intelligence online course,Phrase match,B,2.2,5,Wednesday,0,Dec,0,47,High,67.0,5.22,15.91,8.999742789830492,8.526098906763487,8.285480858697023,0.8107759261816163,0.14626069006229117,-0.72393614,-0.43580744,-0.093613006,0.27233616,0.10761816,-0.14372493,-0.04919772,0.008911253,-0.06745582,-0.2322159,-0.04128764,-0.12641338,-0.06691332,-0.096012644,-0.017491695,-0.09527241,-0.15362786,0.05107373,-0.10372271,0.060163856,0.05477348,0.038247157,-0.04741349,0.020724105,-0.006360964,0.014136007,-0.06149528,0.034368195,-0.01618955,-0.02063113,0.006128714,-0.04486934,-0.021464258,-0.009752734,-0.017835408,0.024743387,-0.044392932,-0.036132146,-0.013752789,-0.0052898224,0.016368784,-0.0229711,0.011871562,-0.012565687,0.0026221327,0.002823869,0.07687472,0.004648807,-0.036354523,0.008325744
2024-12-18,machine learning training program,Phrase match,B,3.16,7,Wednesday,0,Dec,0,47,Medium,33.0,0.0,0.0,2.3978952727983707,2.613437661106721,2.505666466952546,0.6466271649250523,0.09237530927500741,-0.7996544,0.29767233,0.13784812,0.082806244,0.073613174,0.043517403,0.124907434,-0.022273507,-0.04904493,-0.080359265,-0.1390591,0.19852337,-0.083834134,0.13081442,-0.010829811,-0.0431846,0.20138802,0.10836517,-0.09195593,0.071940616,0.058545697,-0.15728696,0.03994549,-0.01877464,0.028016401,-0.014061289,-0.07079236,-0.013982225,-0.024019334,-0.0005109592,0.047658037,-0.0765781,-0.04538467,0.0027718558,0.02586531,-0.036258586,0.026464215,0.0023919158,0.029979978,-0.0731284,0.022976384,-0.0028615186,-0.014405906,0.014911381,-0.029060544,-0.0052898764,-0.030309435,0.05719084,0.0009699889,-0.030955546
2024-12-18,machine learning engineering course,Phrase match,B,0.92,2,Wednesday,0,Dec,0,47,Low,26.0,4.67,13.94,6.175867270105761,5.766064852734953,6.298539003502117,1.0299578839300318,-0.12349191092268774,-0.8365444,0.006962975,0.18394841,0.20528385,-0.16086997,-0.005649733,0.18971755,0.0605937,-0.14628606,0.16781512,-0.008644216,0.18268971,-0.073517844,-0.0794324,0.070096,0.00650951,-0.032283433,0.13098387,-0.0021173418,0.042083234,0.009794624,0.087107584,0.07862786,-0.007026266,-0.050482906,-0.043667812,-0.004877027,-0.009004319,0.021366807,-0.08194649,0.009967939,0.010474387,0.048088267,-0.0024384696,-0.036899336,0.02670855,0.010797743,-0.0050291116,-0.020965189,-0.012409388,0.051370334,-0.031459045,0.01686047,0.022336008,0.028286066,-0.015038355,0.02911314,-0.028309504,0.0056194803,-0.02882416
2024-12-18,machine learning training,Broad match,B,1.63,3,Wednesday,0,Dec,0,47,Medium,56.0,4.4,13.3,5.351858133476067,6.175867270105761,6.175867270105761,0.0,-4.790478147237153e-16,-0.81036144,0.39980996,0.002238493,0.01340603,0.17114496,0.008316219,0.02789529,0.072891414,-0.04581434,0.0568373,0.050708164,-0.029311704,-0.13549963,0.08375324,0.0091177,0.0626823,0.14547503,0.11654715,-0.098069,-0.038141485,0.13028494,-0.10131643,-0.0624905,0.016403832,0.09658442,-0.040536456,0.013649559,-0.027144497,-0.0005506825,0.03236928,-0.00045163586,0.014311251,-0.031408276,-0.062380295,0.011404992,-0.023528483,0.028428826,-0.032190967,-0.0033071805,-0.041133326,0.021568721,-0.04998561,-0.0014682098,0.037298087,-0.041204613,0.00055856723,-0.018636491,0.05060637,-0.01995117,-0.028869405
2024-12-18,machine learning training,Broad match,USA,31.86,11,Wednesday,0,Dec,0,47,Medium,56.0,4.4,13.3,5.351858133476067,6.175867270105761,6.175867270105761,0.0,-4.790478147237153e-16,-0.81036144,0.39980996,0.002238493,0.01340603,0.17114496,0.008316219,0.02789529,0.072891414,-0.04581434,0.0568373,0.050708164,-0.029311704,-0.13549963,0.08375324,0.0091177,0.0626823,0.14547503,0.11654715,-0.098069,-0.038141485,0.13028494,-0.10131643,-0.0624905,0.016403832,0.09658442,-0.040536456,0.013649559,-0.027144497,-0.0005506825,0.03236928,-0.00045163586,0.014311251,-0.031408276,-0.062380295,0.011404992,-0.023528483,0.028428826,-0.032190967,-0.0033071805,-0.041133326,0.021568721,-0.04998561,-0.0014682098,0.037298087,-0.041204613,0.00055856723,-0.018636491,0.05060637,-0.01995117,-0.028869405
2024-12-18,mit machine learning certificate,Broad match,USA,27.88,6,Wednesday,0,Dec,0,47,High,86.0,3.42,13.61,3.4339872044851463,5.077362334461163,5.215021516780818,0.19290366612449183,-0.0828072695914463,-0.6269442,-0.11468258,0.5421759,-0.2917009,-0.08015986,0.17458795,-0.08917409,-0.11207013,-0.0162218,-0.20234416,0.2498292,-0.006874022,-0.053212516,-0.05778052,0.028857796,-0.015050568,0.026792595,0.10123165,0.05871894,0.034508225,-0.0157371,0.056816515,0.0053747273,0.007263497,-0.038106415,0.038917154,0.049368843,-0.04399948,0.060477365,0.01373314,-0.036872525,0.039666023,0.030159453,0.033825513,0.08293703,-0.0063657635,0.007271074,-0.008069705,-0.008768517,-0.024717351,-0.010399587,-0.0061656362,-0.022820393,0.031704877,-0.017623937,0.02874855,0.01197087,-0.014214505,-0.0039792447,-0.014106179
2024-12-18,best machine learning certifications,Broad match,USA,8.03,1,Wednesday,0,Dec,0,47,Medium,63.0,3.05,12.19,4.948759890378168,5.557474608979167,5.934456432234966,0.6168494265092992,-0.12374926220096108,-0.7392288,0.07342764,0.46517295,-0.20621476,0.14736892,0.05557464,0.13633251,0.08415843,-0.10964356,0.10039645,-0.019129448,-0.10490027,0.07114797,0.07071315,-0.016850116,0.029111274,-0.024922455,-0.09532651,0.023673812,-0.07283748,-0.04377411,-0.032449882,0.021062411,-0.037981384,-0.010425652,0.09663311,-0.11347779,0.05798655,0.023435049,-0.125236,-0.03177285,0.018841147,-0.079930186,-0.015408788,-0.0069628377,-0.033084977,-0.051392272,-0.02295352,0.01841063,0.077449255,-0.025312154,-0.023164213,0.060573284,0.0043308986,0.05022985,-0.01066286,0.040305372,-0.02931929,-0.042022374,0.036857855
2024-12-18,machine learning training,Broad match,A,0.79,1,Wednesday,0,Dec,0,47,Medium,56.0,4.4,13.3,5.351858133476067,6.175867270105761,6.175867270105761,0.0,-4.790478147237153e-16,-0.81036144,0.39980996,0.002238493,0.01340603,0.17114496,0.008316219,0.02789529,0.072891414,-0.04581434,0.0568373,0.050708164,-0.029311704,-0.13549963,0.08375324,0.0091177,0.0626823,0.14547503,0.11654715,-0.098069,-0.038141485,0.13028494,-0.10131643,-0.0624905,0.016403832,0.09658442,-0.040536456,0.013649559,-0.027144497,-0.0005506825,0.03236928,-0.00045163586,0.014311251,-0.031408276,-0.062380295,0.011404992,-0.023528483,0.028428826,-0.032190967,-0.0033071805,-0.041133326,0.021568721,-0.04998561,-0.0014682098,0.037298087,-0.041204613,0.00055856723,-0.018636491,0.05060637,-0.01995117,-0.028869405
2024-12-18,mit machine learning certificate,Broad match,A,0.71,1,Wednesday,0,Dec,0,47,High,86.0,3.42,13.61,3.4339872044851463,5.077362334461163,5.215021516780818,0.19290366612449183,-0.0828072695914463,-0.6269442,-0.11468258,0.5421759,-0.2917009,-0.08015986,0.17458795,-0.08917409,-0.11207013,-0.0162218,-0.20234416,0.2498292,-0.006874022,-0.053212516,-0.05778052,0.028857796,-0.015050568,0.026792595,0.10123165,0.05871894,0.034508225,-0.0157371,0.056816515,0.0053747273,0.007263497,-0.038106415,0.038917154,0.049368843,-0.04399948,0.060477365,0.01373314,-0.036872525,0.039666023,0.030159453,0.033825513,0.08293703,-0.0063657635,0.007271074,-0.008069705,-0.008768517,-0.024717351,-0.010399587,-0.0061656362,-0.022820393,0.031704877,-0.017623937,0.02874855,0.01197087,-0.014214505,-0.0039792447,-0.014106179
2024-12-19,mit machine learning,Exact match,USA,14.02,3,Thursday,0,Dec,0,46,Low,12.0,3.38,7.59,3.044522437723423,3.6203771126312545,3.2246785810231633,0.0,0.25642850352097324,-0.7634539,0.20176126,0.03101115,-0.09018777,-0.23263806,0.0337362,-0.2513075,-0.28433496,-0.10424403,-0.10452508,0.2915183,-0.020046428,-0.055687927,-0.020691253,0.0043821284,0.07539849,0.0520947,-0.068525456,-0.0065786582,-0.01937466,0.040037006,-0.017462818,0.0070947506,0.010916209,0.09111482,0.053504918,0.03706051,0.06385051,-0.011671342,-0.07452771,-0.003337839,0.10390931,-0.018196773,-0.0023679154,-0.024055397,0.059220206,-0.013208968,0.023111537,-0.019712606,0.0068167974,-0.023914127,0.016057018,-0.02064832,0.034082644,0.024670178,0.0022427358,0.00435589,-0.0021723441,0.004083791,-0.0025916132
2024-12-19,robotics graduate programs,Exact match,USA,4.32,1,Thursday,0,Dec,0,46,High,69.0,4.04,12.29,3.713572066704308,4.869016660689557,4.640323322910606,-0.23922968906583453,0.07840914438135464,-0.42126763,-0.31595576,0.045927927,0.14847943,-0.24073738,-0.08139676,0.17044748,-0.16474363,-0.026327213,0.09530342,0.061265763,0.007998836,0.024436112,0.22989303,0.20996562,-0.18920167,0.19743843,-0.20211987,0.13628136,0.014590633,-0.18525788,0.03945715,-0.1609804,0.09345448,0.2583784,-0.074431606,0.07405262,-0.045365352,-0.11129804,0.19679219,-0.0023838736,-0.011803856,-0.002959399,0.112581864,-0.08807592,0.035808403,-0.13883471,-0.18811394,-0.04919729,0.09950431,-0.005638714,-0.026922416,0.14686179,0.037402306,0.004478622,-0.08290589,0.030959647,0.0899465,-0.04045969,-0.024435919
2024-12-19,machine learning course mit,Exact match,USA,3.02,1,Thursday,0,Dec,0,46,Medium,43.0,2.53,7.62,5.14166355650266,5.633493979258468,5.528119768675039,-0.20692071580732208,0.042040321223099156,-0.82974654,-0.015559286,0.24804606,0.1622568,-0.17364371,-0.06465345,-0.11665812,-0.1724798,-0.15041506,-0.0019111929,0.18800776,0.12644766,-0.09650422,-0.029088581,-0.046927672,0.057320237,0.06967041,0.019459767,0.053914193,0.019016998,0.044528164,0.04379409,0.03649644,-0.0682803,0.041028723,0.071743056,-0.020382,0.07641319,-0.009683672,-0.09472978,0.021027569,0.069799446,-0.010253565,0.036880914,-0.015180565,0.057697333,0.0068861255,-0.032707155,0.003182106,-0.019249257,0.006280705,0.01396018,0.014688804,0.034747913,-0.014677937,-0.00955823,-0.022553528,0.007471061,0.034447584,-0.0047162366
